latitude,longitude,Depth,Temperature,pH
58.9517,-170.3233,70.0,6.04,8.161
58.9517,-170.3233,70.0,6.946,8.1621
58.7848,-170.289,70.0,-0.408,8.17482
58.7848,-170.289,70.0,-0.383,8.17482
58.7848,-170.289,70.0,-0.302,8.17482
58.7848,-170.289,70.0,-0.35,8.17482
58.7848,-170.289,70.0,4.536,8.28406
58.7848,-170.289,70.0,6.065,8.033079999999998
58.7848,-170.289,70.0,7.026,8.10914
58.6118,-170.2672,72.0,-0.245,8.1619
58.6118,-170.2672,72.0,-0.261,8.192
58.6118,-170.2672,72.0,-0.174,8.1912
58.6118,-170.2672,72.0,-0.098,8.3899
58.6118,-170.2672,72.0,5.888,7.9803
58.6118,-170.2672,72.0,6.723,8.1586
58.6118,-170.2672,72.0,7.302,8.06226
58.4492,-170.1795,73.0,-0.17,7.969759999999999
58.4492,-170.1795,73.0,-0.165,7.969759999999999
58.4492,-170.1795,73.0,-0.172,7.969759999999999
58.4492,-170.1795,73.0,-0.224,8.0153
58.4492,-170.1795,73.0,2.925,8.32914
58.4492,-170.1795,73.0,6.857,8.03274
58.4492,-170.1795,73.0,7.149,8.0663
58.2813,-170.0828,72.0,0.093,8.1602
58.2813,-170.0828,72.0,0.03,8.1657
58.2813,-170.0828,72.0,-0.008,8.1705
58.2813,-170.0828,72.0,0.659,8.1744
58.2813,-170.0828,72.0,5.275,8.1132
58.2813,-170.0828,72.0,6.469,8.0994
58.2813,-170.0828,72.0,6.565,8.044
58.146,-169.9082,73.0,0.446,8.07266
58.146,-169.9082,73.0,0.429,8.07266
58.146,-169.9082,73.0,0.331,8.072659999999999
58.146,-169.9082,73.0,0.208,8.07266
58.146,-169.9082,73.0,0.199,8.07266
58.146,-169.9082,73.0,0.502,8.06224
58.146,-169.9082,73.0,0.554,8.06224
58.146,-169.9082,73.0,5.258,8.37224
58.146,-169.9082,73.0,6.563,8.0477
58.146,-169.9082,73.0,7.079,8.0477
58.146,-169.9082,73.0,6.869,8.0477
58.048,-169.6468,70.0,0.288,8.1636
58.048,-169.6468,70.0,0.265,8.1643
58.048,-169.6468,70.0,0.248,8.1669
58.048,-169.6468,70.0,0.478,8.1849
58.048,-169.6468,70.0,5.178,8.1499
58.048,-169.6468,70.0,6.596,8.2151
58.048,-169.6468,70.0,6.981,8.2133
57.9752,-169.362,68.0,0.176,8.1654
57.9752,-169.362,68.0,0.099,8.25578
57.9752,-169.362,68.0,0.111,8.25578
57.9752,-169.362,68.0,0.118,8.25578
57.9752,-169.362,68.0,1.388,8.03412
57.9752,-169.362,68.0,6.563,8.16096
57.9752,-169.362,68.0,6.944,8.16096
57.9103,-169.0648,68.0,0.196,8.1633
57.9103,-169.0648,68.0,0.193,8.1641
57.9103,-169.0648,68.0,0.203,8.1617
57.9103,-169.0648,68.0,0.212,8.2101
57.9103,-169.0648,68.0,4.735,8.1416
57.9103,-169.0648,68.0,6.689,8.1645
57.9103,-169.0648,68.0,6.868,8.2018
57.8438,-168.893,71.0,0.159,8.22418
57.8438,-168.893,71.0,0.169,8.22418
57.8438,-168.893,71.0,0.174,8.22418
57.8438,-168.893,71.0,0.179,8.22418
57.8438,-168.893,71.0,0.32,8.2639
57.8438,-168.893,71.0,6.952,8.16328
57.8438,-168.893,71.0,7.041,8.16328
57.6307,-168.8135,70.0,0.472,8.118820000000001
57.6307,-168.8135,70.0,0.477,8.07464
57.6307,-168.8135,70.0,0.474,8.07464
57.6307,-168.8135,70.0,0.476,8.07464
57.6307,-168.8135,70.0,6.37,8.13654
57.6307,-168.8135,70.0,6.665,8.2239
57.6307,-168.8135,70.0,6.963,8.1938
57.5263,-168.61,71.0,0.903,8.1839
57.5263,-168.61,71.0,0.896,8.1376
57.5263,-168.61,71.0,0.9,8.1302
57.5263,-168.61,71.0,0.909,8.1274
57.5263,-168.61,71.0,5.695,8.0979
57.5263,-168.61,71.0,6.528,8.2306
57.5263,-168.61,71.0,6.84,8.2224
57.4995,-168.3033,70.0,0.937,7.962999999999999
57.4995,-168.3033,70.0,0.935,7.962999999999999
57.4995,-168.3033,70.0,0.935,7.962999999999999
57.4995,-168.3033,70.0,0.936,7.962999999999999
57.4995,-168.3033,70.0,6.271,8.09268
57.4995,-168.3033,70.0,6.351,8.09268
57.4995,-168.3033,70.0,6.447,8.169999999999998
57.4995,-168.3033,70.0,6.811,8.252379999999999
57.4998,-167.9892,71.0,0.941,8.1299
57.4998,-167.9892,71.0,0.952,8.1027
57.4998,-167.9892,71.0,0.961,8.165
57.4998,-167.9892,71.0,0.978,8.1301
57.4998,-167.9892,71.0,3.062,8.129
57.4998,-167.9892,71.0,6.349,8.0846
57.4998,-167.9892,71.0,6.704,8.2215
57.4998,-167.9892,71.0,6.78,8.2175
57.5012,-167.6708,71.0,1.019,8.03802
57.5012,-167.6708,71.0,1.019,8.03802
57.5012,-167.6708,71.0,1.022,8.03802
57.5012,-167.6708,71.0,1.052,8.03802
57.5012,-167.6708,71.0,6.011,8.098740000000001
57.5012,-167.6708,71.0,6.729,8.249880000000001
57.5012,-167.6708,71.0,6.742,8.249880000000001
57.5017,-167.3508,70.0,1.043,8.1291
57.5017,-167.3508,70.0,1.081,8.1824
57.5017,-167.3508,70.0,1.149,8.165
57.5017,-167.3508,70.0,1.383,8.1804
57.5017,-167.3508,70.0,6.095,8.0804
57.5017,-167.3508,70.0,6.826,8.1709
57.5017,-167.3508,70.0,6.958,8.2143
57.5247,-167.0425,70.0,1.204,8.1508
57.5247,-167.0425,70.0,1.206,8.1508
57.5247,-167.0425,70.0,1.221,8.1508
57.5247,-167.0425,70.0,1.228,8.1508
57.5247,-167.0425,70.0,1.855,8.15816
57.5247,-167.0425,70.0,6.318,8.141119999999997
57.5247,-167.0425,70.0,6.733,8.2093
57.5247,-167.0425,70.0,7.118,8.20266
57.4278,-166.8022,70.0,1.174,8.1431
57.4278,-166.8022,70.0,1.174,8.1436
57.4278,-166.8022,70.0,1.175,8.144
57.4278,-166.8022,70.0,1.178,8.1443
57.4278,-166.8022,70.0,1.244,8.179
57.4278,-166.8022,70.0,5.279,8.1097
57.4278,-166.8022,70.0,5.975,8.1215
57.4278,-166.8022,70.0,5.894,8.2043
57.4278,-166.8022,70.0,6.965,8.1206
57.4278,-166.8022,70.0,7.261,8.1203
57.4278,-166.8022,70.0,7.197,8.1976
57.4447,-166.5238,69.0,1.043,8.0393
57.4447,-166.5238,69.0,1.025,8.0393
57.4447,-166.5238,69.0,1.054,8.0393
57.4447,-166.5238,69.0,1.054,8.0393
57.4447,-166.5238,69.0,6.079,8.065259999999999
57.4447,-166.5238,69.0,7.009,8.117639999999998
57.4447,-166.5238,69.0,7.613,8.1927
57.3163,-166.3303,71.0,0.785,8.164
57.3163,-166.3303,71.0,0.782,8.1671
57.3163,-166.3303,71.0,0.783,8.1325
57.3163,-166.3303,71.0,0.802,8.1932
57.3163,-166.3303,71.0,6.217,8.1215
57.3163,-166.3303,71.0,6.942,8.1557
57.3163,-166.3303,71.0,7.255,8.1884
57.3207,-166.0057,68.0,0.813,7.993199999999999
57.3207,-166.0057,68.0,0.834,7.993199999999999
57.3207,-166.0057,68.0,0.856,7.9932
57.3207,-166.0057,68.0,0.985,7.9932
57.3207,-166.0057,68.0,6.119,8.01986
57.3207,-166.0057,68.0,6.772,8.02072
57.3207,-166.0057,68.0,7.333,7.99676
57.263,-165.7405,70.0,0.844,8.1531
57.263,-165.7405,70.0,0.847,8.115
57.263,-165.7405,70.0,0.854,8.1508
57.263,-165.7405,70.0,0.893,8.1141
57.263,-165.7405,70.0,6.257,8.0956
57.263,-165.7405,70.0,6.581,8.1551
57.263,-165.7405,70.0,6.694,8.1617
57.263,-165.7405,70.0,6.736,8.1604
57.1108,-165.6043,71.0,0.57,8.11994
57.1108,-165.6043,71.0,0.587,8.11994
57.1108,-165.6043,71.0,0.611,8.11994
57.1108,-165.6043,71.0,0.643,8.15444
57.1108,-165.6043,71.0,6.947,7.98612
57.1108,-165.6043,71.0,7.146,7.98612
57.1108,-165.6043,71.0,7.458,8.017380000000001
56.9965,-165.3775,71.0,0.545,8.1857
56.9965,-165.3775,71.0,0.556,8.1532
56.9965,-165.3775,71.0,0.576,8.1008
56.9965,-165.3775,71.0,0.674,8.1558
56.9965,-165.3775,71.0,0.734,8.1767
56.9965,-165.3775,71.0,0.91,8.0852
56.9965,-165.3775,71.0,7.012,8.0417
56.9965,-165.3775,71.0,6.901,8.1677
56.8927,-165.1365,73.0,0.5,8.0674
56.8927,-165.1365,73.0,0.483,8.067400000000001
56.8927,-165.1365,73.0,0.478,8.0674
56.8927,-165.1365,73.0,0.476,8.0674
56.8927,-165.1365,73.0,6.407,8.0112
56.8927,-165.1365,73.0,7.501,8.077119999999999
56.8927,-165.1365,73.0,7.489,8.077119999999999
56.9108,-164.8365,73.0,0.744,8.156
56.9108,-164.8365,73.0,0.737,8.0908
56.9108,-164.8365,73.0,0.743,8.1264
56.9108,-164.8365,73.0,0.843,8.1077
56.9108,-164.8365,73.0,7.208,8.1172
56.9108,-164.8365,73.0,7.479,8.1994
56.9108,-164.8365,73.0,7.52,8.1796
56.8528,-164.5713,73.0,0.797,8.116180000000002
56.8528,-164.5713,73.0,0.781,8.114920000000001
56.8528,-164.5713,73.0,0.782,8.114920000000001
56.8528,-164.5713,73.0,0.8,8.116180000000002
56.8528,-164.5713,73.0,7.397,8.17802
56.8528,-164.5713,73.0,7.516,8.16956
56.8528,-164.5713,73.0,7.519,8.16956
56.8322,-164.3107,73.0,0.685,8.1235
56.8322,-164.3107,73.0,0.684,8.1699
56.8322,-164.3107,73.0,0.687,8.0937
56.8322,-164.3107,73.0,0.899,8.1
56.8322,-164.3107,73.0,6.917,8.0305
56.8322,-164.3107,73.0,7.072,8.1842
56.8322,-164.3107,73.0,7.066,8.2097
56.8517,-164.0648,74.0,0.813,8.10732
56.8517,-164.0648,74.0,0.813,8.10732
56.8517,-164.0648,74.0,0.818,8.10732
56.8517,-164.0648,74.0,1.002,8.11558
56.8517,-164.0648,74.0,6.251,8.06678
56.8517,-164.0648,74.0,6.784,8.11096
56.8517,-164.0648,74.0,6.972,8.164779999999999
56.8517,-164.0648,74.0,7.255,8.194939999999999
56.8517,-164.0648,74.0,7.256,8.194939999999999
56.767,-163.9595,74.0,0.81,8.0759
56.767,-163.9595,74.0,0.81,8.0739
56.767,-163.9595,74.0,0.812,8.0731
56.767,-163.9595,74.0,4.39,8.013
56.767,-163.9595,74.0,7.167,8.1387
56.767,-163.9595,74.0,7.376,8.1849
56.767,-163.9595,74.0,7.411,8.1588
56.767,-163.9595,74.0,7.415,8.2147
57.9,-169.32,66.0,-1.704,7.9744
57.9,-169.32,66.0,-1.703,8.0136
57.9,-169.32,66.0,-1.702,8.0248
57.9,-169.32,66.0,-1.699,8.0245
57.9,-169.32,66.0,-1.684,8.1377
59.9,-168.0,28.0,-1.709,8.1471
59.9,-168.0,28.0,-1.707,8.18
59.9,-168.0,28.0,-1.661,8.0038
59.9,-168.0,28.0,-1.66,8.1743
59.91,-168.6,41.0,-1.695,8.1223
59.91,-168.6,41.0,-1.698,8.1072
59.91,-168.6,41.0,-1.69,8.1633
59.9,-169.2,46.0,-1.69,8.1479
59.9,-169.2,46.0,-1.692,7.9827
59.9,-169.2,46.0,-1.695,8.0
59.91,-169.8,52.0,-1.697,8.0356
59.91,-169.8,52.0,-1.699,8.0398
59.91,-169.8,52.0,-1.695,8.0292
59.88,-170.54,64.0,-1.721,7.9451
59.88,-170.54,64.0,-1.721,8.0153
59.88,-170.54,64.0,-1.722,8.0401
59.88,-170.54,64.0,-1.722,8.0226
59.88,-170.54,64.0,-1.72,8.0341
59.91,-171.06,70.0,-1.726,7.9723
59.91,-171.06,70.0,-1.725,8.0288
59.91,-171.06,70.0,-1.725,8.0051
59.9,-171.6,69.0,-1.729,7.9542
59.9,-171.6,69.0,-1.727,8.0013
59.9,-171.6,69.0,-1.73,7.9983
59.9,-171.6,69.0,-1.728,7.981
59.9,-171.6,69.0,-1.727,8.0446
59.9,-171.6,69.0,-1.726,7.9955
59.91,-172.18,72.0,-1.731,7.9793
59.91,-172.18,72.0,-1.733,7.9663
59.91,-172.18,72.0,-1.72,7.9558
59.91,-172.8,72.0,-1.739,7.9861
59.91,-172.8,72.0,-1.739,7.9583
59.91,-172.8,72.0,-1.739,8.0117
59.91,-172.8,72.0,-1.74,7.9876
59.91,-172.8,72.0,-1.736,7.9838
59.91,-172.8,72.0,-1.733,7.9872
59.9,-173.4,86.0,-1.654,7.9756
59.9,-173.4,86.0,-1.682,7.9608
59.9,-173.4,86.0,-1.682,8.1316
59.89,-173.98,101.0,-0.15,7.9326
59.89,-173.98,101.0,-1.702,7.9928
59.89,-173.98,101.0,-1.729,7.9876
59.89,-173.98,101.0,-1.732,7.9708
59.89,-173.98,101.0,-1.688,8.009
59.89,-173.98,101.0,-1.728,8.0022
59.9,-174.61,113.0,0.431,7.9481
59.9,-174.61,113.0,-1.664,8.0026
59.9,-174.61,113.0,-1.693,8.0312
59.9,-175.2,120.0,0.594,7.9413
59.9,-175.2,120.0,-0.175,7.9801
59.9,-175.2,120.0,-0.967,7.9956
59.9,-175.2,120.0,-1.693,8.0061
59.9,-175.2,120.0,-1.704,8.0147
59.9,-175.2,120.0,-1.709,7.9732
59.9,-175.81,130.0,0.876,7.9492
59.9,-175.81,130.0,0.339,7.9895
59.9,-175.81,130.0,-1.714,8.0038
59.91,-176.38,140.0,0.768,7.9067
59.91,-176.38,140.0,0.77,7.9096
59.91,-176.38,140.0,0.448,7.948
59.91,-176.38,140.0,-1.547,7.9902
59.91,-176.38,140.0,-1.659,7.9972
59.91,-176.38,140.0,-1.665,7.9383
59.91,-176.38,140.0,-1.665,8.0698
59.9,-176.99,136.0,1.174,7.8572
59.9,-176.99,136.0,-1.684,7.9874
59.9,-176.99,136.0,-1.703,7.9837
59.89,-177.62,138.0,1.382,7.9082
59.89,-177.62,138.0,0.646,7.9486
59.89,-177.62,138.0,-1.419,8.0764
59.89,-177.62,138.0,-1.646,8.1331
59.89,-177.62,138.0,-1.652,8.0447
59.89,-177.62,138.0,-1.66,7.9562
59.89,-177.62,138.0,-1.668,8.0413
59.91,-178.19,144.0,1.234,7.9103
59.91,-178.19,144.0,-1.381,8.0279
59.91,-178.19,144.0,-1.721,8.0213
59.9,-178.9,490.0,3.758,7.557
59.9,-178.9,490.0,3.748,7.585
59.9,-178.9,490.0,2.825,7.716
59.9,-178.9,490.0,1.183,7.8391
59.9,-178.9,490.0,0.612,7.9355
59.9,-178.9,490.0,0.358,7.9281
59.9,-178.9,490.0,-0.917,8.0259
59.9,-178.9,490.0,-1.456,7.9822
59.9,-178.9,490.0,-1.623,8.0015
59.9,-178.9,490.0,-1.599,8.0232
59.9,-178.9,490.0,-1.609,8.0142
59.9,-178.9,490.0,-1.603,8.0573
59.9,-179.43,2733.0,1.636,7.6974
59.9,-179.43,2733.0,1.699,7.6545
59.9,-179.43,2733.0,2.094,7.5601
59.9,-179.43,2733.0,2.327,7.5071
59.9,-179.43,2733.0,2.68,7.4737
59.9,-179.43,2733.0,2.935,7.51
59.9,-179.43,2733.0,3.104,7.48
59.9,-179.43,2733.0,3.366,7.4819
59.9,-179.43,2733.0,3.735,7.5849
59.9,-179.43,2733.0,3.851,7.5296
59.9,-179.43,2733.0,3.188,7.7387
59.88,-179.44,2730.0,3.286,7.7279
59.88,-179.44,2730.0,1.24,7.957
59.88,-179.44,2730.0,-0.373,7.9996
59.88,-179.44,2730.0,-1.642,8.0544
59.88,-179.44,2730.0,-1.627,8.0791
59.45,-167.81,38.0,-1.649,8.0431
59.45,-167.81,38.0,-1.652,8.0227
59.45,-167.81,38.0,-1.652,7.9973
59.45,-167.81,38.0,-1.656,8.0133
59.05,-167.89,43.0,-1.66,8.0686
59.05,-167.89,43.0,-1.633,8.0669
59.05,-167.89,43.0,-1.626,8.0318
58.83,-168.16,46.0,-1.67,8.0177
58.83,-168.16,46.0,-1.673,8.0499
58.83,-168.16,46.0,-1.673,7.9778
58.83,-168.16,46.0,-1.673,8.0169
58.61,-168.44,55.0,-1.668,8.0168
58.61,-168.44,55.0,-1.67,8.0305
58.36,-168.7,66.0,-1.697,8.0014
58.36,-168.7,66.0,-1.699,8.0193
58.36,-168.7,66.0,-1.699,7.9877
58.36,-168.7,66.0,-1.685,8.0073
58.14,-168.98,70.0,-1.702,8.0161
58.14,-168.98,70.0,-1.703,7.9677
58.14,-168.98,70.0,-1.705,8.0092
57.91,-169.24,70.0,-1.685,8.0201
57.91,-169.24,70.0,-1.686,7.9817
57.91,-169.24,70.0,-1.687,8.0062
57.91,-169.24,70.0,-1.677,7.9762
57.91,-169.24,70.0,-1.681,7.9704
57.68,-169.43,68.0,-1.7,7.9726
57.68,-169.43,68.0,-1.702,7.9849
57.68,-169.43,68.0,-1.702,8.0289
57.45,-169.78,67.0,-1.698,8.0055
57.45,-169.78,67.0,-1.703,8.0047
57.45,-169.78,67.0,-1.704,8.0273
57.45,-169.78,67.0,-1.708,8.0
57.45,-169.78,67.0,-1.698,7.9665
57.32,-169.91,59.0,-1.713,7.934
57.32,-169.91,59.0,-1.714,7.9403
57.32,-169.91,59.0,-1.699,8.0219
56.06,-171.29,2760.0,1.653,7.7603
56.06,-171.29,2760.0,1.715,7.6569
56.06,-171.29,2760.0,2.043,7.6292
56.06,-171.29,2760.0,2.987,7.5665
56.06,-171.29,2760.0,3.651,7.5612
56.05,-171.3,2754.0,3.798,7.7782
56.05,-171.3,2754.0,3.809,7.7851
56.05,-171.3,2754.0,3.33,7.9391
56.05,-171.3,2754.0,2.153,8.0545
56.05,-171.3,2754.0,2.17,8.0445
56.29,-171.05,140.0,2.745,8.0156
56.29,-171.05,140.0,1.998,8.0931
56.29,-171.05,140.0,1.751,8.0668
56.51,-170.81,125.0,2.184,8.0157
56.51,-170.81,125.0,1.37,8.0703
56.51,-170.81,125.0,1.023,8.1084
56.51,-170.81,125.0,0.691,8.1083
56.51,-170.81,125.0,0.577,8.1211
56.51,-170.81,125.0,0.591,8.1325
56.73,-170.53,112.0,1.796,8.0659
56.73,-170.53,112.0,-0.143,8.0931
56.73,-170.53,112.0,-0.133,8.1655
56.98,-170.28,72.0,-0.779,8.0096
56.98,-170.28,72.0,-1.28,8.1403
56.98,-170.28,72.0,-0.803,8.132
56.98,-170.28,72.0,-0.771,8.1531
56.98,-170.28,72.0,-0.771,8.1589
59.91,-172.44,75.0,-1.686,7.9389
59.91,-172.44,75.0,-1.691,7.9676
59.91,-172.44,75.0,-1.691,7.9621
59.91,-172.44,75.0,-1.513,7.9948
59.91,-172.44,75.0,-1.483,8.0091
59.84,-171.85,72.0,-1.681,7.9233
59.84,-171.85,72.0,-1.455,7.9586
59.71,-171.14,74.0,-1.657,7.9342
59.71,-171.14,74.0,-1.658,7.956
59.71,-171.14,74.0,-1.232,7.9669
59.44,-170.9,73.0,-1.667,7.9887
59.44,-170.9,73.0,-1.361,8.003
59.25,-170.41,68.0,-1.643,8.0113
59.25,-170.41,68.0,-1.641,8.0173
59.25,-170.41,68.0,-1.624,7.9775
58.95,-170.33,70.0,-1.613,7.9712
58.62,-170.27,73.0,-1.421,8.0156
58.62,-170.27,73.0,-1.432,8.0834
58.62,-170.27,73.0,-1.405,8.0705
58.62,-170.27,73.0,-0.825,8.0709
58.28,-170.09,73.0,-1.292,8.001
58.28,-170.09,73.0,-1.098,8.0556
58.04,-169.67,72.0,-1.245,7.9089
58.04,-169.67,72.0,-0.968,7.949
57.9,-169.06,71.0,-1.159,7.9681
57.9,-169.06,71.0,-1.056,8.0409
57.9,-169.06,71.0,-0.641,8.031
57.8,-168.83,70.0,-1.186,7.9573
57.8,-168.83,70.0,-0.676,7.9978
57.52,-168.61,71.0,-1.022,7.9978
57.52,-168.61,71.0,-1.02,7.9636
57.52,-168.61,71.0,-1.018,7.956
57.52,-168.61,71.0,-0.999,7.8985
57.52,-168.61,71.0,-1.006,7.9742
57.5,-167.99,72.0,-0.977,7.9438
57.5,-167.99,72.0,-0.898,7.9025
57.5,-167.35,71.0,-1.19,7.9614
57.5,-167.35,71.0,-1.191,7.9616
57.5,-167.35,71.0,-1.385,7.975
57.44,-166.82,70.0,-1.428,7.9339
57.44,-166.82,70.0,-1.323,8.014
57.33,-166.34,72.0,-1.468,8.0092
57.33,-166.34,72.0,-1.469,8.0257
57.33,-166.34,72.0,-1.258,8.0861
57.26,-165.76,71.0,-1.451,7.9482
57.26,-165.76,71.0,-1.45,7.9861
57.26,-165.76,71.0,-1.453,7.9613
57.26,-165.76,71.0,-1.452,7.9767
57.26,-165.76,71.0,-1.398,7.9771
57.0,-165.38,74.0,-1.169,8.0261
57.0,-165.38,74.0,-1.125,8.0649
57.0,-165.38,74.0,-1.068,7.9954
56.91,-164.83,72.0,-1.318,8.014
56.91,-164.83,72.0,-0.689,8.0262
56.83,-164.31,73.0,-1.289,7.9744
56.83,-164.31,73.0,-0.569,7.9912
56.83,-164.31,73.0,-0.565,8.0018
56.84,-164.07,73.0,-1.275,8.0051
56.84,-164.07,73.0,-0.679,7.98
56.79,-163.96,74.0,-1.295,7.9582
56.79,-163.96,74.0,-1.291,7.9573
56.79,-163.96,74.0,-0.698,7.9385
56.79,-163.96,74.0,-0.693,7.9749
71.2462,-157.168,414.0,7.613,8.1602
71.2463,-157.169,414.0,7.62,8.1747
71.2463,-157.169,414.0,7.69,8.1676
71.3313,-157.331,103.8,3.055,8.1896
71.4161,-157.495,93.0,-1.202,8.0802
71.416,-157.495,93.0,-1.203,8.0636
71.4158,-157.494,93.0,-1.103,8.0155
71.4157,-157.494,93.0,-0.962,8.0518
71.4156,-157.493,66.4,0.048,8.2585
71.4154,-157.493,103.0,4.932,8.1418
71.4153,-157.492,103.0,4.937,8.1737
71.3595,-160.45,47.0,-1.286,8.0256
71.2757,-160.368,47.0,-1.236,8.0066
71.2757,-160.368,47.0,-1.231,8.0045
71.2757,-160.368,54.0,4.452,8.1755
71.2758,-160.368,54.0,4.799,8.1998
71.1874,-160.277,47.0,-0.946,8.1159
71.1875,-160.276,54.0,5.123,8.2038
71.1412,-160.236,56.0,-0.255,8.1783
71.1404,-160.233,54.0,5.28,8.2208
71.1022,-160.188,58.2,-0.055,8.1803
71.1018,-160.187,58.6,0.675,8.2076
71.1016,-160.186,54.0,5.253,8.2149
71.0579,-160.142,60.2,0.057,8.2182
71.0574,-160.139,54.0,5.461,8.2354
71.0158,-160.101,58.6,0.549,8.1974
71.0157,-160.099,65.4,1.335,8.248
71.0156,-160.099,54.0,4.501,8.1508
71.0156,-160.098,53.6,5.466,8.1868
71.0155,-160.097,54.0,5.06,8.1959
71.0155,-160.097,54.0,5.298,8.2026
70.9729,-160.063,54.0,4.934,8.1708
70.9734,-160.06,53.6,7.296,8.2157
70.9297,-160.022,53.6,6.213,8.4914
70.9298,-160.02,53.6,6.2,8.1805
70.9299,-160.019,53.6,6.152,8.2007
70.8864,-159.984,53.6,6.376,8.1486
70.8859,-159.98,53.6,9.055,8.1865
70.8452,-159.936,53.6,7.315,8.1568
70.8449,-159.934,53.6,9.368,8.1671
70.804,-159.897,53.6,8.593,8.1691
70.804,-159.896,53.6,8.612,8.1812
70.804,-159.895,53.6,8.873,8.1614
71.1673,-152.26,798.6,4.34,8.1673
71.2505,-152.174,798.6,4.555,8.1601
71.2509,-152.174,90.0,2.738,8.5372
71.3374,-152.107,798.6,4.403,8.1667
71.3377,-152.107,798.6,4.367,8.1869
71.3378,-152.107,90.0,1.834,8.1946
71.465,-151.995,260.0,0.041,8.1278
71.4651,-151.995,180.4,-0.93,8.0522
71.4653,-151.996,164.2,-0.576,8.0668
71.4654,-151.996,385.8,0.198,8.1006
71.4654,-151.996,151.0,-1.169,8.1626
71.4655,-151.996,290.8,-1.021,8.1676
71.4656,-151.996,397.6,-0.439,8.1697
71.4656,-151.997,798.6,4.341,8.1544
71.5519,-151.93,747.2,0.458,8.1583
71.5532,-151.937,798.6,4.168,8.2199
71.642,-151.904,1067.4,0.495,8.1291
71.6417,-151.907,1147.2,0.6,8.07996
71.6411,-151.909,1170.8,0.565,8.0971
71.641,-151.91,1048.4,0.211,8.1011
71.641,-151.911,1104.2,-0.543,8.0808
71.6411,-151.912,949.6,-1.393,7.9724
71.6412,-151.912,519.6,-0.888,7.9877
71.6413,-151.913,744.0,-0.362,8.2602
71.6416,-151.913,500.0,-0.861,8.1991
71.6417,-151.914,798.6,3.702,8.1467
71.8097,-151.746,1854.6,0.563,8.1517
71.8104,-151.747,1854.6,-0.257,8.2211
72.1503,-151.434,2920.0,0.594,8.1464
72.5071,-151.112,3590.0,0.655,8.1567
72.5075,-151.124,798.6,4.169,8.0115
72.8525,-150.75,3590.0,0.642,8.0754
72.8521,-150.752,3590.0,0.168,8.0028
72.8519,-150.753,2974.4,-0.965,8.0269
72.8526,-150.755,2044.0,3.587,7.9169
73.2028,-150.441,3590.0,0.666,8.0736
73.2041,-150.445,3590.0,-0.087,7.966
71.4025,-152.054,194.4,1.203,8.09122
71.4025,-152.056,90.0,2.423,8.1384
71.4025,-152.057,798.6,4.734,8.1265
71.4025,-152.059,798.6,6.347,8.1135
71.4023,-152.061,798.6,6.748,8.1397
71.4022,-152.062,798.6,6.749,8.1118
71.4021,-152.063,798.6,6.755,8.1299
71.4021,-152.064,798.6,3.544,8.2756
71.4021,-152.065,798.6,3.555,8.1366
71.4021,-152.066,798.6,3.53,8.1306
70.6931,-148.452,3590.0,-0.118,8.1526
70.693,-148.453,3590.0,-0.262,8.1386
70.7743,-148.335,3590.0,0.376,8.26492
70.8578,-148.214,3553.6,1.533,8.2813
70.8578,-148.215,3590.0,-0.028,8.1544
70.8579,-148.215,3590.0,1.001,8.2485
70.9004,-148.15,3553.6,1.452,8.1538
70.9007,-148.15,3553.6,1.603,8.2886
70.9387,-148.097,3517.2,1.742,8.3668
70.9391,-148.096,3553.6,1.565,8.404
70.9783,-148.044,3517.2,1.81,8.3992
70.9782,-148.044,3553.6,1.346,8.4297
71.0188,-147.986,3517.2,2.946,8.2498
71.0188,-147.986,3517.2,2.246,8.1767
71.0187,-147.986,3553.6,1.376,8.3309
71.0601,-147.927,3517.2,2.962,8.2299
71.0604,-147.928,3419.6,3.749,8.3692
71.0606,-147.928,3590.0,1.278,8.3254
71.102,-147.872,3590.0,0.494,8.3408
71.102,-147.872,3590.0,0.564,8.4062
71.1019,-147.871,3590.0,0.579,8.4222
71.1018,-147.871,3590.0,-0.221,8.3293
71.102,-147.871,3590.0,0.537,8.2706
71.1021,-147.87,3419.6,3.523,8.3492
71.1022,-147.87,2044.0,4.501,8.3538
71.1022,-147.87,3517.2,2.627,8.3147
71.1425,-147.814,3590.0,0.496,8.3909
71.1436,-147.814,3517.2,2.294,8.119
71.1826,-147.75,3590.0,0.525,8.425
71.183,-147.749,3590.0,-1.051,8.4334
71.1833,-147.749,3517.2,3.183,8.2388
71.2229,-147.686,3590.0,0.522,8.4214
71.223,-147.686,3590.0,0.596,8.1491
71.2233,-147.686,3590.0,0.559,8.3227
71.2234,-147.686,3590.0,-0.2,8.3895
71.2236,-147.686,3590.0,-0.928,8.4257
71.2238,-147.686,3590.0,0.025,8.4058
71.2239,-147.686,3517.2,2.933,8.2517
71.3849,-152.025,798.6,4.191,8.2199
71.3853,-152.025,798.6,4.233,8.3755
71.3857,-152.026,798.6,4.603,8.2947
71.3858,-152.026,798.6,6.337,8.194
71.3858,-152.026,798.6,6.36,8.2114
71.3859,-152.027,798.6,4.399,8.1327
71.3859,-152.027,798.6,3.575,8.1575
71.2879,-147.608,3590.0,0.536,8.2746
71.288,-147.606,3517.2,3.173,8.2376
71.3475,-147.521,3590.0,0.541,8.3289
71.3475,-147.521,3590.0,0.61,8.2566
