State,Abbreviation,County,Population,Temperature,Precipitation,Palmer-Z
Pennsylvania,PA,Bucks,645054.0,54.2,46.12,-0.25
Pennsylvania,PA,Butler,197300.0,51,41.54,0.02
Pennsylvania,PA,Cambria,131441.0,48.8,44.86,0.24
Pennsylvania,PA,Cameron,4418.0,48.5,46.33,0.7
Pennsylvania,PA,Carbon,65460.0,49.7,53.69,0.18
Pennsylvania,PA,Centre,158425.0,50.1,43.9,0.35
Pennsylvania,PA,Chester,545823.0,54.6,45.4,-0.09
Pennsylvania,PA,Clarion,37346.0,49.7,44.19,0.08
Pennsylvania,PA,Clearfield,77904.0,49.1,42.31,0.04
Pennsylvania,PA,Clinton,37931.0,49.6,45.17,0.51
Pennsylvania,PA,Columbia,64926.0,50.4,48.57,0.51
Pennsylvania,PA,Crawford,82670.0,49.2,45.49,0.2
Pennsylvania,PA,Cumberland,268579.0,53.9,39.23,-0.38
Pennsylvania,PA,Dauphin,288800.0,53.5,43.27,-0.28
Pennsylvania,PA,Delaware,575182.0,56.3,44.07,-0.28
Pennsylvania,PA,Elk,30477.0,48.5,44.78,0.15
Pennsylvania,PA,Erie,267689.0,49.3,49.52,0.71
Pennsylvania,PA,Fayette,125755.0,51,46.2,0.34
Pennsylvania,PA,Forest,6626.0,48.6,45.24,0.06
Pennsylvania,PA,Franklin,156902.0,53.5,35.41,-0.77
Pennsylvania,PA,Fulton,14533.0,53,35.91,-0.45
Pennsylvania,PA,Greene,34663.0,52.2,41.73,0.38
Pennsylvania,PA,Huntingdon,43281.0,52.1,40.97,0.11
Pennsylvania,PA,Indiana,82957.0,50.1,46.57,0.39
Pennsylvania,PA,Jefferson,43794.0,49.3,43.25,-0.17
Pennsylvania,PA,Juniata,23339.0,52.6,44.93,0.35
Pennsylvania,PA,Lackawanna,215615.0,49.3,51.03,0.61
Pennsylvania,PA,Lancaster,556629.0,54.5,38.61,-0.58
Pennsylvania,PA,Lawrence,84849.0,51.2,41.6,0.19
Pennsylvania,PA,Lebanon,144011.0,53.6,40.89,-0.59
Pennsylvania,PA,Lehigh,376317.0,53.1,48.19,-0.02
Pennsylvania,PA,Luzerne,326369.0,49.5,49.04,0.41
Pennsylvania,PA,Lycoming,113104.0,49.7,48.32,0.65
Pennsylvania,PA,McKean,39866.0,47.3,43.11,0.02
Pennsylvania,PA,Mercer,109220.0,50.3,42.29,-0.09
Pennsylvania,PA,Mifflin,45988.0,51.9,44.93,0.48
Pennsylvania,PA,Monroe,167198.0,49.2,54.9,0.38
Pennsylvania,PA,Montgomery,864683.0,55,45.53,-0.16
Pennsylvania,PA,Montour,18091.0,51.5,49.72,0.75
Pennsylvania,PA,Northampton,318526.0,52.3,51.66,0.23
Pennsylvania,PA,Northumberland,90133.0,51.7,48.3,0.6
Pennsylvania,PA,Perry,46114.0,53.1,42.37,-0.16
Pennsylvania,PA,Philadelphia,1567258.0,56.5,45.38,-0.13
Pennsylvania,PA,Pike,60558.0,49.1,52.03,0.47
Pennsylvania,PA,Potter,16220.0,47.3,42.73,0.38
Pennsylvania,PA,Schuylkill,143104.0,51,47.24,-0.06
Pennsylvania,PA,Snyder,39652.0,52,48.19,0.53
Pennsylvania,PA,Somerset,72710.0,49,45.18,0.27
Pennsylvania,PA,Sullivan,5855.0,46.9,53.42,0.88
Pennsylvania,PA,Susquehanna,38074.0,48.6,51.85,1.15
Pennsylvania,PA,Tioga,41106.0,47.9,39.52,0.36
Pennsylvania,PA,Union,42744.0,51.3,48.08,0.61
Pennsylvania,PA,Venango,49777.0,49.5,44.41,0.15
Pennsylvania,PA,Warren,37808.0,48,44.47,0.05
Pennsylvania,PA,Washington,210383.0,52.2,39.96,0.26
Pennsylvania,PA,Wayne,51173.0,48.5,53.33,0.91
Pennsylvania,PA,Westmoreland,352057.0,51.8,46.33,0.5
Pennsylvania,PA,Wyoming,26014.0,49.3,49.66,0.82
Pennsylvania,PA,York,461058.0,54.6,38.08,-0.62
Rhode Island,RI,Bristol,50360.0,53.6,58.49,0.99
Rhode Island,RI,Kent,171275.0,52.4,59.75,0.98
Rhode Island,RI,Newport,84481.0,53.4,55.26,0.91
Rhode Island,RI,Providence,657288.0,52.1,60.32,0.94
Rhode Island,RI,Washington,130330.0,52.8,53.89,0.71
South Carolina,SC,Abbeville,24356.0,62.8,52.33,0.37
South Carolina,SC,Aiken,174150.0,64.8,57.44,0.97
South Carolina,SC,Allendale,7579.0,65.4,60.3,1.17
South Carolina,SC,Anderson,209581.0,61.8,53.79,0.32
South Carolina,SC,Bamberg,12908.0,64.7,66.4,1.72
South Carolina,SC,Barnwell,20414.0,64.8,64.46,1.65
South Carolina,SC,Beaufort,196371.0,68.3,50.41,0.07
South Carolina,SC,Berkeley,245117.0,66.2,50.73,0.25
South Carolina,SC,Calhoun,14179.0,65.1,53.95,0.72
South Carolina,SC,Charleston,419279.0,67.3,49.96,0.12
South Carolina,SC,Cherokee,56121.0,60.6,52.84,0.33
South Carolina,SC,Chester,31931.0,61.8,47.86,0.21
South Carolina,SC,Chesterfield,43683.0,62.9,47.9,0.02
South Carolina,SC,Clarendon,30913.0,64.9,52.73,0.46
South Carolina,SC,Colleton,38599.0,66.5,54.83,0.54
South Carolina,SC,Darlington,62398.0,64.3,46.95,-0.08
South Carolina,SC,Dillon,27738.0,64.6,45.99,-0.3
South Carolina,SC,Dorchester,166133.0,66.5,53.81,0.49
South Carolina,SC,Edgefield,26932.0,64,53.61,0.63
South Carolina,SC,Fairfield,20455.0,62.9,48.15,0.21
South Carolina,SC,Florence,136721.0,64.9,48.18,0.05
South Carolina,SC,Georgetown,64722.0,65,50.31,0.21
South Carolina,SC,Greenville,547950.0,60.7,59.08,0.25
South Carolina,SC,Greenwood,69267.0,63,50.98,0.38
South Carolina,SC,Hampton,18113.0,66.4,55.8,0.57
South Carolina,SC,Horry,383101.0,64.6,46.19,-0.01
South Carolina,SC,Jasper,32039.0,67.6,51.06,0.07
South Carolina,SC,Kershaw,67751.0,63.4,45.86,-0.2
South Carolina,SC,Lancaster,104577.0,62,49.58,0.27
South Carolina,SC,Laurens,67965.0,62.2,52.71,0.5
South Carolina,SC,Lee,16153.0,64.3,47.9,-0.05
South Carolina,SC,Lexington,304797.0,64.3,52.82,0.53
South Carolina,SC,McCormick,9764.0,63.6,50.39,0.35
South Carolina,SC,Marion,28450.0,64.9,46.53,0
South Carolina,SC,Marlboro,26039.0,64.1,45.96,-0.4
South Carolina,SC,Newberry,38247.0,63,49.67,0.32
South Carolina,SC,Oconee,80180.0,60.1,60.56,0.05
South Carolina,SC,Orangeburg,83094.0,65.2,58.48,1.1
South Carolina,SC,Pickens,133462.0,60.5,61.17,0.14
South Carolina,SC,Richland,421566.0,64.4,49.05,0.32
South Carolina,SC,Saluda,18938.0,63.6,53.91,0.64
South Carolina,SC,Spartanburg,345831.0,61.1,55.77,0.43
South Carolina,SC,Sumter,104012.0,64.8,50.64,0.27
South Carolina,SC,Union,26752.0,61.9,47.18,-0.01
South Carolina,SC,Williamsburg,30058.0,65,49.89,0.22
South Carolina,SC,York,294248.0,61.2,48.25,0.11
South Dakota,SD,Aurora,2755.0,45.9,18.97,-0.24
South Dakota,SD,Beadle,19376.0,44.8,17.01,-0.35
South Dakota,SD,Bennett,3336.0,47,26.32,2.04
South Dakota,SD,Bon-Homme,7062.0,47.7,23.26,-0.29
South Dakota,SD,Brookings,35484.0,43,19.47,-0.23
South Dakota,SD,Brown,37972.0,41.7,19.79,0.23
South Dakota,SD,Brule,5321.0,46.5,18.75,-0.21
South Dakota,SD,Buffalo,1861.0,45.3,18.7,0.22
South Dakota,SD,Butte,10774.0,45.7,19.17,0.57
South Dakota,SD,Campbell,1349.0,41.6,20.18,0.87
South Dakota,SD,Charles-Mix,9213.0,47.7,20.13,-0.31
South Dakota,SD,Clark,3912.0,42.9,20.16,-0.19
South Dakota,SD,Clay,15280.0,47.2,23.05,-0.4
South Dakota,SD,Codington,28721.0,42.2,20.21,-0.38
South Dakota,SD,Corson,3826.0,42.9,19.25,0.45
South Dakota,SD,Custer,9006.0,45.4,19.38,0.53
South Dakota,SD,Davison,19973.0,45.5,20.64,0.45
South Dakota,SD,Day,5479.0,41.7,20.64,-0.1
South Dakota,SD,Deuel,4352.0,42.9,20.83,-0.31
South Dakota,SD,Dewey,5140.0,44.4,20.37,0.63
South Dakota,SD,Douglas,2776.0,46.5,20.87,0.01
South Dakota,SD,Edmunds,4065.0,42,20.68,0.83
South Dakota,SD,Fall-River,7370.0,47.1,17.98,0.45
South Dakota,SD,Faulk,2126.0,43,22.97,1.31
South Dakota,SD,Grant,7463.0,43.1,20.07,-0.48
South Dakota,SD,Gregory,3962.0,47.5,20.63,0.1
South Dakota,SD,Haakon,1826.0,46.3,16.96,-0.16
South Dakota,SD,Hamlin,6352.0,42.7,20.62,-0.32
South Dakota,SD,Hand,3140.0,44.1,20.38,0.56
South Dakota,SD,Hanson,3461.0,45.2,20.67,0.3
South Dakota,SD,Harding,1330.0,44.7,16.11,-0.18
South Dakota,SD,Hughes,17692.0,45.6,18.34,0.43
South Dakota,SD,Hutchinson,7368.0,46.5,22.54,0.02
South Dakota,SD,Hyde,1184.0,43.8,21.86,1.27
South Dakota,SD,Jackson,2821.0,47.4,19.89,0.76
South Dakota,SD,Jerauld,1650.0,45,17.86,-0.34
South Dakota,SD,Jones,884.0,47.2,18.05,0.2
South Dakota,SD,Kingsbury,5294.0,43.4,20.89,-0.28
South Dakota,SD,Lake,10972.0,43.9,20.12,-0.22
South Dakota,SD,Lawrence,27214.0,42.6,27.19,0.34
South Dakota,SD,Lincoln,70987.0,46.1,21.65,-0.45
South Dakota,SD,Lyman,3692.0,46.8,19.32,0.42
South Dakota,SD,McCook,5778.0,45.4,20.56,-0.24
South Dakota,SD,McPherson,2395.0,40.5,20.85,1
South Dakota,SD,Marshall,4374.0,41.1,20.44,0.1
South Dakota,SD,Meade,30698.0,46.1,20.47,0.74
South Dakota,SD,Mellette,1892.0,47.9,20.86,0.92
South Dakota,SD,Miner,2304.0,44.4,18.92,-0.29
South Dakota,SD,Minnehaha,203971.0,45.8,20.44,-0.63
South Dakota,SD,Moody,6349.0,44,18.82,-0.5
South Dakota,SD,Oglala-Lakota,13519.0,47.7,21.17,1.08
South Dakota,SD,Pennington,114461.0,45.7,19.22,0.45
South Dakota,SD,Perkins,2804.0,44.1,18.67,0.27
South Dakota,SD,Potter,2438.0,43,20.85,0.83
South Dakota,SD,Roberts,10163.0,42.7,21.29,-0.08
South Dakota,SD,Sanborn,2415.0,45,18.44,-0.17
South Dakota,SD,Spink,6235.0,43.9,19.85,0.23
South Dakota,SD,Stanley,2999.0,46.2,16.94,-0.01
South Dakota,SD,Sully,1471.0,44.5,19.49,0.73
South Dakota,SD,Todd,9220.0,47.1,26.46,1.9
South Dakota,SD,Tripp,5565.0,47.6,20.53,0.4
South Dakota,SD,Turner,8856.0,46.5,21.62,-0.44
South Dakota,SD,Union,17063.0,47.2,23.43,-0.32
South Dakota,SD,Walworth,5265.0,42.4,20.6,0.66
South Dakota,SD,Yankton,23373.0,47.4,22.66,-0.52
South Dakota,SD,Ziebach,2395.0,45.2,20.14,0.63
Tennessee,TN,Anderson,78913.0,57.6,57.1,0.57
Tennessee,TN,Bedford,51950.0,60,58.17,0.33
Tennessee,TN,Benton,16002.0,59.9,49.7,-0.39
Tennessee,TN,Bledsoe,14798.0,57.8,60.12,0.35
Tennessee,TN,Blount,139958.0,58.5,56.47,0.21
Tennessee,TN,Bradley,110616.0,60.3,56.1,0.33
Tennessee,TN,Campbell,39584.0,55.6,51.89,0.29
Tennessee,TN,Cannon,14788.0,59,59.19,0.55
Tennessee,TN,Carroll,28458.0,59.9,54.05,0.12
Tennessee,TN,Carter,56410.0,54.3,50.74,0.31
Tennessee,TN,Cheatham,41830.0,60.2,46.35,-0.5
Tennessee,TN,Chester,17609.0,60.6,58.06,0.43
Tennessee,TN,Claiborne,32431.0,56.3,48.11,-0.04
Tennessee,TN,Clay,7620.0,58.6,50.27,-0.13
Tennessee,TN,Cocke,36879.0,58,50.68,0.14
Tennessee,TN,Coffee,59728.0,59,61.46,0.6
Tennessee,TN,Crockett,13888.0,60.7,53.05,0.03
Tennessee,TN,Cumberland,63522.0,55.8,62.91,0.68
Tennessee,TN,Davidson,708144.0,60.5,45.14,-0.46
Tennessee,TN,Decatur,11564.0,60.5,59.51,0.39
Tennessee,TN,DeKalb,21003.0,59,54.73,0.22
Tennessee,TN,Dickson,55761.0,59.8,47.47,-0.61
Tennessee,TN,Dyer,36410.0,60.9,48.11,-0.18
Tennessee,TN,Fayette,43630.0,61.6,59.63,0.58
Tennessee,TN,Fentress,19332.0,55.7,55.82,0.29
Tennessee,TN,Franklin,43942.0,59.4,63.17,0.74
Tennessee,TN,Gibson,50837.0,60.3,53.28,0.05
Tennessee,TN,Giles,30554.0,59,55.51,0.09
Tennessee,TN,Grainger,24277.0,57.8,46.56,-0.11
Tennessee,TN,Greene,71405.0,57.7,47.26,0.3
Tennessee,TN,Grundy,13783.0,57,67.3,0.81
Tennessee,TN,Hamblen,65168.0,58.4,44.33,-0.11
Tennessee,TN,Hamilton,374682.0,60.3,54.05,-0.12
Tennessee,TN,Hancock,6845.0,56.8,47.42,-0.03
Tennessee,TN,Hardeman,25529.0,61,58.59,0.39
Tennessee,TN,Hardin,27077.0,61.1,56.89,0.21
Tennessee,TN,Hawkins,58043.0,57.6,46.72,0.12
Tennessee,TN,Haywood,17550.0,61.1,54.99,0.15
Tennessee,TN,Henderson,27929.0,60.3,58.8,0.5
Tennessee,TN,Henry,32379.0,59.5,50.73,-0.09
Tennessee,TN,Hickman,25455.0,59.8,51.43,-0.32
Tennessee,TN,Houston,8219.0,59.9,48.8,-0.53
Tennessee,TN,Humphreys,19106.0,59.9,47.93,-0.68
Tennessee,TN,Jackson,11989.0,59,50.86,-0.16
Tennessee,TN,Jefferson,56727.0,58.9,48.26,0.2
Tennessee,TN,Johnson,18086.0,52.7,55.2,0.67
Tennessee,TN,Knox,494574.0,58.9,54.91,0.56
Tennessee,TN,Lake,6507.0,60.4,48.56,-0.13
Tennessee,TN,Lauderdale,24793.0,61.5,50.81,-0.05
Tennessee,TN,Lawrence,45415.0,58.9,54.03,-0.09
Tennessee,TN,Lewis,12957.0,59.2,55.03,0.05
Tennessee,TN,Lincoln,36004.0,60,60.25,0.48
Tennessee,TN,Loudon,58181.0,59.4,57.1,0.46
Tennessee,TN,McMinn,54719.0,59.7,58.28,0.44
Tennessee,TN,McNairy,25988.0,60.9,59.04,0.51
Tennessee,TN,Macon,26229.0,58.5,50.72,-0.13
Tennessee,TN,Madison,99245.0,60.6,55.32,0.16
Tennessee,TN,Marion,29094.0,59.1,63.93,0.55
Tennessee,TN,Marshall,35878.0,59.9,57.65,0.28
Tennessee,TN,Maury,108159.0,59.8,53.56,-0.14
Tennessee,TN,Meigs,13272.0,59.8,60.24,0.46
Tennessee,TN,Monroe,47740.0,58.4,56.47,0.08
Tennessee,TN,Montgomery,235201.0,60.1,48.51,-0.41
Tennessee,TN,Moore,6742.0,59.8,60.52,0.4
Tennessee,TN,Morgan,21224.0,56.3,59.09,0.56
Tennessee,TN,Obion,30394.0,59.9,52.45,0.05
Tennessee,TN,Overton,23044.0,57.7,57.16,0.31
Tennessee,TN,Perry,8685.0,60,55.85,0.1
Tennessee,TN,Pickett,5107.0,57.2,52.01,0.05
Tennessee,TN,Polk,17863.0,58.9,58.82,0.4
Tennessee,TN,Putnam,82382.0,58,56.85,0.24
Tennessee,TN,Rhea,33730.0,58.8,62.36,0.47
Tennessee,TN,Roane,55082.0,59,59.99,0.57
Tennessee,TN,Robertson,75470.0,59.2,51.84,0.11
Tennessee,TN,Rutherford,360619.0,60.2,53.18,0.2
Tennessee,TN,Scott,22035.0,55.3,52.1,0.1
Tennessee,TN,Sequatchie,16909.0,57.9,60.73,0.28
Tennessee,TN,Sevier,98789.0,56.6,57.67,0.37
Tennessee,TN,Shelby,916371.0,62.6,60.71,0.58
Tennessee,TN,Smith,20489.0,59.2,49.23,-0.25
Tennessee,TN,Stewart,14035.0,59.8,49.52,-0.4
Tennessee,TN,Sullivan,160820.0,57.1,44.45,-0.05
Tennessee,TN,Sumner,203858.0,59.4,50.96,0.01
Tennessee,TN,Tipton,61656.0,61.8,57.06,0.46
Tennessee,TN,Trousdale,12111.0,59.4,49.97,-0.16
Tennessee,TN,Unicoi,17674.0,53.9,47.69,-0.13
Tennessee,TN,Union,20452.0,57.2,50.28,0.32
Tennessee,TN,Van-Buren,6429.0,57.4,58.02,0.4
Tennessee,TN,Warren,42026.0,58.5,60.1,0.59
Tennessee,TN,Washington,136172.0,57.3,43.71,-0.17
Tennessee,TN,Wayne,16308.0,59.8,57.31,0.15
Tennessee,TN,Weakley,33063.0,59.8,52.96,-0.01
Tennessee,TN,White,28064.0,58.1,58.16,0.38
Tennessee,TN,Williamson,260815.0,59.9,46.32,-0.56
Tennessee,TN,Wilson,158555.0,59.8,49.58,-0.21
Texas,TX,Anderson,58064.0,67.4,36.91,-0.54
Texas,TX,Andrews,18334.0,64.7,6.43,-1.66
Texas,TX,Angelina,87101.0,69.2,43.1,-0.77
Texas,TX,Aransas,24944.0,73.3,26.38,-1.01
Texas,TX,Archer,8835.0,65.6,23.18,-0.62
Texas,TX,Armstrong,1850.0,60.6,19.77,-0.79
Texas,TX,Atascosa,50864.0,71.8,22.96,-0.8
Texas,TX,Austin,31097.0,72,36.79,-0.71
Texas,TX,Bailey,6779.0,59,14.45,-0.84
Texas,TX,Bandera,22115.0,69.2,17.51,-1.65
Texas,TX,Bastrop,106188.0,70.6,29,-0.83
Texas,TX,Baylor,3466.0,65.7,22.87,-0.48
Texas,TX,Bee,30394.0,72.6,22.99,-0.92
Texas,TX,Bell,388386.0,68.9,20.31,-1.69
Texas,TX,Bexar,2059530.0,71.2,20.4,-1.45
Texas,TX,Blanco,12418.0,68.9,17.44,-1.69
Texas,TX,Borden,585.0,64.6,13.05,-1.12
Texas,TX,Bosque,18697.0,68,24.26,-1.19
Texas,TX,Bowie,92035.0,65.5,51.31,0.24
Texas,TX,Brazoria,388181.0,72.2,34.76,-0.87
Texas,TX,Brazos,242014.0,70.4,36.99,-0.53
Texas,TX,Brewster,9343.0,66.8,11.54,-0.79
Texas,TX,Briscoe,1431.0,61.6,19.27,-0.59
Texas,TX,Brooks,6906.0,75.8,17.64,-1.04
Texas,TX,Brown,38373.0,67.5,24.12,-0.68
Texas,TX,Burleson,18657.0,70.6,35.39,-0.52
Texas,TX,Burnet,52502.0,68.8,20.38,-1.15
Texas,TX,Caldwell,47848.0,71.2,24.71,-1.17
Texas,TX,Calhoun,19706.0,73,30.28,-0.83
Texas,TX,Callahan,14210.0,66,25.84,-0.32
Texas,TX,Cameron,425208.0,76.5,24.11,-0.48
Texas,TX,Camp,12716.0,65.5,46.44,0.24
Texas,TX,Carson,5784.0,59.7,21.81,-0.48
Texas,TX,Cass,28539.0,66,50.37,0.29
Texas,TX,Castro,7298.0,58.6,17.93,-0.55
Texas,TX,Chambers,51288.0,71.7,43.36,-0.61
Texas,TX,Cherokee,51645.0,67.6,42.75,-0.39
Texas,TX,Childress,6809.0,63.3,20.29,-0.64
Texas,TX,Clay,10486.0,65.2,24.92,-0.63
Texas,TX,Cochran,2526.0,59.9,13.11,-1.05
Texas,TX,Coke,3333.0,66.7,15.45,-1.16
Texas,TX,Coleman,7850.0,67.2,22.84,-0.77
Texas,TX,Collin,1158696.0,66.5,32.84,-0.58
Texas,TX,Collingsworth,2568.0,61.6,19.86,-0.8
Texas,TX,Colorado,20754.0,72.5,37.52,-0.61
Texas,TX,Comal,184642.0,70.1,21.39,-1.52
Texas,TX,Comanche,13878.0,67.5,21.96,-1.31
Texas,TX,Concho,3340.0,67.5,19.93,-0.81
Texas,TX,Cooke,43050.0,65.3,32.47,-0.22
Texas,TX,Coryell,85057.0,68.2,20.1,-1.58
Texas,TX,Cottle,1307.0,63.5,20.98,-0.42
Texas,TX,Crane,4546.0,67.9,6.98,-1.52
Texas,TX,Crockett,2943.0,67.5,13.99,-1.06
Texas,TX,Crosby,4998.0,62.1,17.56,-0.84
Texas,TX,Culberson,2155.0,63.5,8.93,-1.02
Texas,TX,Dallam,7241.0,55.4,17.58,-0.12
Texas,TX,Dallas,2600840.0,67.6,31.88,-0.45
Texas,TX,Dawson,12130.0,63.2,11.96,-1.07
Texas,TX,Deaf-Smith,18377.0,58.1,15.86,-0.96
Texas,TX,Delta,5406.0,65.7,49.39,0.5
Texas,TX,Denton,977281.0,66.9,25.77,-0.87
Texas,TX,DeWitt,19772.0,72.3,32.85,-0.4
Texas,TX,Dickens,1726.0,63.2,19.66,-0.61
Texas,TX,Dimmit,8387.0,73.4,14.88,-1.18
Texas,TX,Donley,3339.0,61,18.74,-0.88
Texas,TX,Duval,9888.0,74.3,20.92,-0.58
Texas,TX,Eastland,17944.0,66.3,24.89,-0.66
Texas,TX,Ector,160869.0,66.2,5.71,-1.74
Texas,TX,Edwards,1422.0,68.3,12.9,-1.63
Texas,TX,Ellis,212182.0,67.7,31.53,-0.48
Texas,TX,El-Paso,868763.0,65.5,6.58,-1.09
Texas,TX,Erath,43895.0,67.5,20.98,-1.49
Texas,TX,Falls,17049.0,68.6,27.66,-0.79
Texas,TX,Fannin,37125.0,65.6,44.64,0.26
Texas,TX,Fayette,24913.0,72,34.88,-0.64
Texas,TX,Fisher,3622.0,65.8,18.94,-1.01
Texas,TX,Floyd,5235.0,60.5,18.66,-0.61
Texas,TX,Foard,1057.0,64.5,21.48,-0.53
Texas,TX,Fort-Bend,889146.0,72.1,34.86,-0.89
Texas,TX,Franklin,10618.0,65.4,47.08,0.31
Texas,TX,Freestone,19950.0,67.9,34.24,-0.48
Texas,TX,Frio,17815.0,72.2,19.27,-1.1
Texas,TX,Gaines,22181.0,62.8,9.73,-1.28
Texas,TX,Galveston,357117.0,72.2,39.6,-0.64
Texas,TX,Garza,6262.0,64.2,16.42,-0.91
Texas,TX,Gillespie,27477.0,67.5,17.74,-1.49
Texas,TX,Glasscock,1164.0,66,10.42,-1.44
Texas,TX,Goliad,7131.0,72.6,25.24,-1.01
Texas,TX,Gonzales,19832.0,72,29.5,-0.67
Texas,TX,Gray,21015.0,59.9,21.74,-0.71
Texas,TX,Grayson,143131.0,65.5,35.93,-0.09
Texas,TX,Gregg,125443.0,66.8,46.25,-0.1
Texas,TX,Grimes,30754.0,70.3,39.09,-0.54
Texas,TX,Guadalupe,182760.0,71.3,23.47,-1.18
Texas,TX,Hale,31827.0,59.7,19.49,-0.32
Texas,TX,Hall,2810.0,62.9,19.59,-0.55
Texas,TX,Hamilton,8298.0,67.8,18.49,-1.77
Texas,TX,Hansford,5151.0,58.7,20.03,-0.39
Texas,TX,Hardeman,3516.0,63.9,20.24,-0.75
Texas,TX,Hardin,57811.0,70.3,46.72,-0.73
Texas,TX,Harris,4780913.0,71.8,39.04,-0.71
Texas,TX,Harrison,69955.0,66.6,47.57,-0.08
Texas,TX,Hartley,5208.0,56.8,16.63,-0.53
Texas,TX,Haskell,5403.0,66.1,20.93,-0.88
Texas,TX,Hays,269225.0,69.7,22.51,-1.39
Texas,TX,Hemphill,3217.0,59.3,24.47,-0.28
Texas,TX,Henderson,84511.0,66.9,37.2,-0.45
Texas,TX,Hidalgo,888367.0,76.6,19.93,-0.74
Texas,TX,Hill,37329.0,67.9,29,-0.69
Texas,TX,Hockley,21161.0,60.5,14.74,-0.92
Texas,TX,Hood,66373.0,67.7,27.05,-0.57
Texas,TX,Hopkins,37804.0,65.7,46.08,0.31
Texas,TX,Houston,21950.0,68.3,41.74,-0.41
Texas,TX,Howard,33672.0,65.6,9.99,-1.46
Texas,TX,Hudspeth,3432.0,63,7.43,-1.04
Texas,TX,Hunt,108282.0,66.2,41.52,-0.04
Texas,TX,Hutchinson,20215.0,60.5,21.79,-0.15
Texas,TX,Irion,1530.0,66.6,15.56,-1.02
Texas,TX,Jack,8922.0,65.7,24.9,-0.67
Texas,TX,Jackson,15142.0,72.6,31.97,-0.76
Texas,TX,Jasper,32484.0,69.5,44.79,-1.17
Texas,TX,Jeff-Davis,1903.0,62.2,10.68,-1.14
Texas,TX,Jefferson,250830.0,71.4,48.12,-0.54
Texas,TX,Jim-Hogg,4763.0,75.4,19.21,-0.66
Texas,TX,Jim-Wells,38826.0,74.6,19.98,-0.96
Texas,TX,Johnson,195506.0,67.6,28.01,-0.62
Texas,TX,Jones,19935.0,66.2,23.62,-0.56
Texas,TX,Karnes,14836.0,71.8,31.68,-0.11
Texas,TX,Kaufman,172366.0,67,31.17,-0.77
Texas,TX,Kendall,48973.0,68.7,17.93,-1.58
Texas,TX,Kenedy,358.0,75.7,18.39,-1.18
Texas,TX,Kent,740.0,65,16.96,-0.99
Texas,TX,Kerr,53741.0,67.4,15.21,-1.81
Texas,TX,Kimble,4422.0,67.4,15.49,-1.54
Texas,TX,King,233.0,64.6,21.51,-0.51
Texas,TX,Kinney,3128.0,71.3,18.04,-0.83
Texas,TX,Kleberg,30362.0,75.5,17.55,-1.29
Texas,TX,Knox,3273.0,65.5,22.81,-0.36
Texas,TX,Lamar,50484.0,65,51.29,0.59
Texas,TX,Lamb,12724.0,59.1,17.37,-0.48
Texas,TX,Lampasas,22785.0,68.1,22.21,-0.84
Texas,TX,La-Salle,6604.0,73.1,19.3,-0.83
Texas,TX,Lavaca,20589.0,72.6,33.01,-0.77
Texas,TX,Lee,17954.0,70.5,34.09,-0.56
Texas,TX,Leon,16209.0,68.4,36.61,-0.48
Texas,TX,Liberty,101992.0,71.1,44.43,-0.61
Texas,TX,Limestone,22253.0,68,31.15,-0.63
Texas,TX,Lipscomb,2854.0,58.2,25.63,-0.04
Texas,TX,Live-Oak,11428.0,72.8,24.64,-0.54
Texas,TX,Llano,22540.0,68.9,21.05,-1.06
Texas,TX,Loving,51.0,66.6,5.86,-1.41
Texas,TX,Lubbock,317561.0,61.6,15.08,-1.09
Texas,TX,Lynn,5724.0,62.4,15.12,-0.94
Texas,TX,McCulloch,7497.0,67.4,22.28,-0.58
Texas,TX,McLennan,266836.0,68.2,26.72,-0.8
Texas,TX,McMullen,576.0,72.8,23.48,-0.38
Texas,TX,Madison,13661.0,69.3,38.87,-0.45
Texas,TX,Marion,9560.0,66.2,48.92,0.16
Texas,TX,Martin,5217.0,65.1,6.76,-1.69
Texas,TX,Mason,3982.0,67.8,20.59,-0.97
Texas,TX,Matagorda,36125.0,72.4,31.5,-0.85
Texas,TX,Maverick,57843.0,73.1,15.34,-1.08
Texas,TX,Medina,53723.0,71.3,21.6,-1.25
Texas,TX,Menard,1968.0,67,19.07,-1.07
Texas,TX,Midland,171999.0,66.1,6.42,-1.72
Texas,TX,Milam,25628.0,69.5,28.71,-0.84
Texas,TX,Mills,4500.0,67.6,22.81,-0.97
Texas,TX,Mitchell,8943.0,66.2,13.21,-1.4
Texas,TX,Montague,21063.0,65.2,26.6,-0.76
Texas,TX,Montgomery,678490.0,70.9,43.27,-0.53
Texas,TX,Moore,20996.0,58.9,19,-0.45
Texas,TX,Morris,12083.0,65.5,47.83,0.22
Texas,TX,Motley,1032.0,62.7,21.07,-0.27
Texas,TX,Nacogdoches,64862.0,68.1,39.73,-0.92
Texas,TX,Navarro,54636.0,67.8,33.73,-0.35
Texas,TX,Newton,12052.0,69.6,46.96,-1.13
Texas,TX,Nolan,14473.0,65.8,18.93,-0.93
Texas,TX,Nueces,351674.0,74.7,21.55,-0.99
Texas,TX,Ochiltree,9606.0,58.4,23.74,-0.12
Texas,TX,Oldham,1752.0,58.1,14.57,-1.02
Texas,TX,Orange,84934.0,70.9,47.96,-0.79
Texas,TX,Palo-Pinto,29239.0,66.8,24.32,-0.78
