latitude,longitude,depth,temperature,oxygen,pH
59.9209,-147.8321,118.0,12.686,259.2,8.0986
59.9209,-147.8321,118.0,13.507,266.8,8.1162
59.9209,-147.8321,118.0,13.603,267.2,8.1228
59.9369,-147.8828,185.0,6.147,167.2,7.8024
59.9369,-147.8828,185.0,6.254,175.9,7.7998
59.9369,-147.8828,185.0,6.864,216.2,7.8717
59.9369,-147.8828,185.0,8.909,241.9,8.0034
59.9369,-147.8828,185.0,10.051,251.3,8.0002
59.9369,-147.8828,185.0,11.266,258.6,8.0679
59.9369,-147.8828,185.0,11.54,258.8,8.0619
59.9369,-147.8828,185.0,13.057,274.0,8.1329
59.9369,-147.8828,185.0,14.364,268.2,8.1484
59.9517,-147.9296,160.0,6.251,175.2,7.7872
59.9517,-147.9296,160.0,6.622,210.7,7.8499
59.9517,-147.9296,160.0,8.613,239.4,7.9468
59.9517,-147.9296,160.0,9.753,248.2,8.0107
59.9517,-147.9296,160.0,10.591,254.8,8.0478
59.9517,-147.9296,160.0,11.764,261.1,8.075
59.9517,-147.9296,160.0,13.018,266.7,8.1245
59.9517,-147.9296,160.0,13.507,273.4,8.1458
59.8455,-149.467,265.0,5.837,132.5,7.6784
59.8455,-149.467,265.0,5.849,136.8,7.6826
59.8455,-149.467,265.0,6.032,157.1,7.7185
59.8455,-149.467,265.0,6.331,180.8,7.7632
59.8455,-149.467,265.0,6.966,233.6,7.9105
59.8455,-149.467,265.0,9.751,250.8,8.0109
59.8455,-149.467,265.0,11.396,261.7,8.034
59.8455,-149.467,265.0,11.852,266.2,8.0713
59.8455,-149.467,265.0,12.882,280.8,8.1235
59.8455,-149.467,265.0,15.045,261.3,8.1121
59.692,-149.3269,225.0,5.978,149.8,7.7307
59.692,-149.3269,225.0,6.041,156.4,7.73
59.692,-149.3269,225.0,6.33,183.9,7.7899
59.692,-149.3269,225.0,7.232,234.3,7.9201
59.692,-149.3269,225.0,8.017,239.9,7.9432
59.692,-149.3269,225.0,8.287,241.6,7.9437
59.692,-149.3269,225.0,11.808,263.0,8.0823
59.692,-149.3269,225.0,13.479,267.1,8.1033
59.692,-149.3269,225.0,13.894,265.3,8.0924
59.5549,-149.1859,211.0,5.964,148.2,7.707
59.5549,-149.1859,211.0,6.077,161.5,7.7213
59.5549,-149.1859,211.0,6.686,210.4,7.84
59.5549,-149.1859,211.0,8.242,244.0,7.9537
59.5549,-149.1859,211.0,8.362,245.2,7.9493
59.5549,-149.1859,211.0,9.438,249.7,7.9971
59.5549,-149.1859,211.0,10.276,258.1,8.0065
59.5549,-149.1859,211.0,12.892,270.2,8.0522
59.5549,-149.1859,211.0,13.988,265.9,8.0911
59.4074,-149.0492,200.0,6.005,152.6,7.7421
59.4074,-149.0492,200.0,6.218,177.7,7.7852
59.4074,-149.0492,200.0,7.158,238.2,7.9334
59.4074,-149.0492,200.0,8.401,248.4,8.0099
59.4074,-149.0492,200.0,8.91,250.1,7.9957
59.4074,-149.0492,200.0,9.79,254.4,8.0135
59.4074,-149.0492,200.0,10.188,255.0,8.0439
59.4074,-149.0492,200.0,12.537,263.6,8.1005
59.4074,-149.0492,200.0,14.444,260.5,8.1016
59.2618,-148.9076,163.0,7.715,245.2,7.9665
59.2618,-148.9076,163.0,8.259,248.3,8.0007
59.2618,-148.9076,163.0,9.011,251.7,8.0015
59.2618,-148.9076,163.0,12.69,268.5,8.0622
59.2618,-148.9076,163.0,12.748,270.2,8.1209
59.2618,-148.9076,163.0,13.452,266.7,8.1143
59.1148,-148.7684,144.0,5.773,134.3,7.7134
59.1148,-148.7684,144.0,6.919,219.8,7.8791
59.1148,-148.7684,144.0,8.169,258.0,7.9645
59.1148,-148.7684,144.0,7.762,239.5,7.9598
59.1148,-148.7684,144.0,10.719,266.4,8.0472
59.1148,-148.7684,144.0,14.967,256.5,8.0795
58.9712,-148.6298,240.0,5.383,101.6,7.6576
58.9712,-148.6298,240.0,5.488,109.8,7.6612
58.9712,-148.6298,240.0,5.798,137.4,7.6996
58.9712,-148.6298,240.0,6.594,212.2,7.8472
58.9712,-148.6298,240.0,7.365,251.9,7.9789
58.9712,-148.6298,240.0,7.686,254.2,7.9646
58.9712,-148.6298,240.0,9.148,272.3,8.0426
58.9712,-148.6298,240.0,11.511,283.1,8.0966
58.7934,-148.4912,286.0,4.633,63.8,7.5782
58.7934,-148.4912,286.0,5.628,113.1,7.6522
58.7934,-148.4912,286.0,5.954,139.0,7.7206
58.7934,-148.4912,286.0,6.659,202.4,7.8339
58.7934,-148.4912,286.0,7.228,241.1,7.938
58.7934,-148.4912,286.0,7.443,248.6,7.9518
58.7934,-148.4912,286.0,7.892,255.8,7.9841
58.7934,-148.4912,286.0,9.235,276.4,8.0468
58.7934,-148.4912,286.0,13.055,278.4,8.1046
58.7934,-148.4912,286.0,13.106,276.8,8.116
58.6808,-148.3502,275.0,4.486,63.3,7.5835
58.6808,-148.3502,275.0,5.096,100.7,7.6269
58.6808,-148.3502,275.0,5.703,120.2,7.6891
58.6808,-148.3502,275.0,6.362,189.7,7.8198
58.6808,-148.3502,275.0,7.088,262.4,7.9986
58.6808,-148.3502,275.0,7.298,268.1,8.0044
58.6808,-148.3502,275.0,7.543,272.6,8.0163
58.6808,-148.3502,275.0,10.647,297.1,8.087
58.6808,-148.3502,275.0,14.171,258.2,8.098
58.6808,-148.3502,275.0,14.066,258.6,8.0662
58.542,-148.2122,1457.0,4.13,26.8,7.5212
58.542,-148.2122,1457.0,4.881,79.8,7.5902
58.542,-148.2122,1457.0,5.287,100.2,7.6346
58.542,-148.2122,1457.0,5.709,125.1,7.6777
58.542,-148.2122,1457.0,6.499,186.5,7.7995
58.542,-148.2122,1457.0,7.377,265.2,7.9896
58.542,-148.2122,1457.0,7.823,268.9,8.0332
58.542,-148.2122,1457.0,8.226,272.0,8.034
58.542,-148.2122,1457.0,9.715,295.8,8.0922
58.542,-148.2122,1457.0,11.716,319.5,8.1423
58.542,-148.2122,1457.0,14.118,263.1,8.126
58.3879,-148.0719,1432.0,4.182,24.3,7.5137
58.3879,-148.0719,1432.0,4.476,86.7,7.5747
58.3879,-148.0719,1432.0,4.591,117.3,7.6385
58.3879,-148.0719,1432.0,7.514,278.7,8.0001
58.3879,-148.0719,1432.0,8.193,286.2,8.0401
58.3879,-148.0719,1432.0,9.154,297.7,8.0463
58.3879,-148.0719,1432.0,11.1,301.2,8.0913
58.3879,-148.0719,1432.0,14.862,249.0,8.0737
58.3879,-148.0719,1432.0,15.043,248.2,8.0872
58.2427,-147.9307,2158.0,3.999,20.4,7.5015
58.2427,-147.9307,2158.0,4.508,63.6,7.5303
58.2427,-147.9307,2158.0,4.555,88.3,7.5526
58.2427,-147.9307,2158.0,4.926,124.3,7.646
58.2427,-147.9307,2158.0,5.527,204.3,7.8107
58.2427,-147.9307,2158.0,6.917,280.0,8.0127
58.2427,-147.9307,2158.0,7.312,284.8,8.0194
58.2427,-147.9307,2158.0,8.004,289.2,8.0312
58.2427,-147.9307,2158.0,10.366,289.0,8.0327
58.2427,-147.9307,2158.0,14.754,253.0,8.0967
58.2427,-147.9307,2158.0,15.063,249.3,8.1025
58.0972,-147.7924,2084.0,3.948,18.4,7.5298
58.0972,-147.7924,2084.0,4.498,63.0,7.5503
58.0972,-147.7924,2084.0,4.668,85.6,7.6156
58.0972,-147.7924,2084.0,5.22,119.6,7.6705
58.0972,-147.7924,2084.0,5.817,196.5,7.8276
58.0972,-147.7924,2084.0,6.821,272.8,8.0223
58.0972,-147.7924,2084.0,7.277,279.7,8.0271
58.0972,-147.7924,2084.0,8.036,284.8,8.046
58.0972,-147.7924,2084.0,10.052,301.4,8.1004
58.0972,-147.7924,2084.0,14.626,249.8,8.1163
58.0972,-147.7924,2084.0,14.633,249.7,8.1226
57.9434,-147.6451,3078.0,3.935,18.8,7.582
57.9434,-147.6451,3078.0,4.251,52.8,7.5692
57.9434,-147.6451,3078.0,4.529,87.1,7.6214
57.9434,-147.6451,3078.0,4.986,135.0,7.7369
57.9434,-147.6451,3078.0,5.917,200.9,7.8775
57.9434,-147.6451,3078.0,6.846,276.5,8.0552
57.9434,-147.6451,3078.0,7.165,278.5,8.0633
57.9434,-147.6451,3078.0,7.607,284.5,8.0748
57.9434,-147.6451,3078.0,9.332,320.6,8.158
57.9434,-147.6451,3078.0,14.198,250.5,8.1291
57.9434,-147.6451,3078.0,14.2,250.2,8.13
57.7922,-147.5003,4325.0,1.475,134.6,7.7471
57.7922,-147.5003,4325.0,1.532,107.7,7.7344
57.7922,-147.5003,4325.0,1.846,59.6,7.6716
57.7922,-147.5003,4325.0,2.964,11.4,7.5544
57.7922,-147.5003,4325.0,3.909,17.7,7.5178
57.7922,-147.5003,4325.0,4.118,60.0,7.5612
57.7922,-147.5003,4325.0,4.417,83.0,7.5958
57.7922,-147.5003,4325.0,4.682,127.6,7.6746
57.7922,-147.5003,4325.0,5.494,185.6,7.7993
57.7922,-147.5003,4325.0,6.585,272.8,8.0223
57.7922,-147.5003,4325.0,7.104,280.8,8.0427
57.7922,-147.5003,4325.0,7.766,290.4,8.0695
57.7922,-147.5003,4325.0,12.166,275.9,8.0993
57.7922,-147.5003,4325.0,14.138,251.7,8.1098
57.7922,-147.5003,4325.0,14.137,251.0,8.1267
57.081,-150.3479,1678.0,4.023,23.3,7.531
57.081,-150.3479,1678.0,4.481,69.3,7.5999
57.081,-150.3479,1678.0,4.899,96.3,7.6287
57.081,-150.3479,1678.0,5.423,126.0,7.7045
57.081,-150.3479,1678.0,5.942,198.6,7.8449
57.081,-150.3479,1678.0,6.954,276.5,8.0362
57.081,-150.3479,1678.0,8.031,282.6,8.0558
57.081,-150.3479,1678.0,10.006,278.4,8.0819
57.081,-150.3479,1678.0,12.065,268.3,8.1049
57.081,-150.3479,1678.0,13.211,264.7,8.1286
57.081,-150.3479,1678.0,13.251,263.9,8.1286
57.315,-150.7669,172.0,5.346,127.0,7.7218
57.315,-150.7669,172.0,6.494,204.2,7.8645
57.315,-150.7669,172.0,7.602,251.5,7.9782
57.315,-150.7669,172.0,8.688,255.9,8.0207
57.315,-150.7669,172.0,9.7,261.4,8.0572
57.315,-150.7669,172.0,10.84,265.2,8.0874
57.315,-150.7669,172.0,11.588,275.3,8.1093
57.315,-150.7669,172.0,11.704,280.2,8.1324
57.5455,-151.1863,78.0,7.82,235.6,7.9663
57.5455,-151.1863,78.0,7.821,236.3,7.9586
57.5455,-151.1863,78.0,8.613,248.0,7.9908
57.5455,-151.1863,78.0,9.195,258.7,8.0139
57.5455,-151.1863,78.0,9.858,274.4,8.0849
57.5455,-151.1863,78.0,11.385,314.4,8.1372
57.5455,-151.1863,78.0,11.993,313.1,8.2108
57.7722,-151.6102,46.0,9.575,255.6,8.091
57.7722,-151.6102,46.0,9.572,255.8,8.0435
57.7722,-151.6102,46.0,10.109,273.8,8.0674
57.7722,-151.6102,46.0,11.306,329.0,8.1778
57.7722,-151.6102,46.0,12.32,312.8,8.2056
57.9998,-152.0247,169.0,7.052,219.2,7.904
57.9998,-152.0247,169.0,7.171,225.2,7.9113
57.9998,-152.0247,169.0,8.02,244.7,7.9842
57.9998,-152.0247,169.0,8.311,252.4,8.0094
57.9998,-152.0247,169.0,8.891,259.2,8.0355
57.9998,-152.0247,169.0,10.219,275.9,8.0923
57.9998,-152.0247,169.0,11.773,286.7,8.157
57.9998,-152.0247,169.0,11.805,285.7,8.1722
58.3607,-151.7976,47.0,9.634,261.6,8.0564
58.3607,-151.7976,47.0,9.634,261.6,8.0518
58.3607,-151.7976,47.0,10.603,268.3,8.0779
58.3607,-151.7976,47.0,11.556,278.2,8.1283
58.3607,-151.7976,47.0,11.642,278.8,8.1284
58.5939,-151.7832,174.0,6.437,212.9,7.9324
58.5939,-151.7832,174.0,6.777,230.7,7.9658
58.5939,-151.7832,174.0,8.343,243.0,8.035
58.5939,-151.7832,174.0,8.867,249.0,8.0418
58.5939,-151.7832,174.0,9.849,253.0,8.0585
58.5939,-151.7832,174.0,10.591,256.9,8.0801
58.5939,-151.7832,174.0,12.626,267.8,8.1114
58.5939,-151.7832,174.0,12.653,266.5,8.1599
58.8316,-151.7697,119.0,7.119,228.6,7.9433
58.8316,-151.7697,119.0,8.174,244.4,8.0004
58.8316,-151.7697,119.0,8.363,245.7,8.0141
58.8316,-151.7697,119.0,8.728,248.5,8.0233
58.8316,-151.7697,119.0,10.026,258.1,8.0539
58.8316,-151.7697,119.0,11.526,266.3,8.0792
58.8316,-151.7697,119.0,13.29,259.9,8.1102
59.0659,-151.7541,102.0,7.554,242.6,7.9694
59.0659,-151.7541,102.0,8.558,245.0,7.9817
59.0659,-151.7541,102.0,9.147,248.3,8.0011
59.0659,-151.7541,102.0,9.318,248.2,8.0175
59.0659,-151.7541,102.0,9.97,254.4,8.0318
59.0659,-151.7541,102.0,10.539,259.0,8.0561
59.0659,-151.7541,102.0,12.534,268.7,8.0942
59.2466,-151.9884,47.0,9.399,249.1,8.0029
59.2466,-151.9884,47.0,9.787,252.8,8.0155
59.2466,-151.9884,47.0,10.319,260.3,8.0274
59.2466,-151.9884,47.0,10.632,265.1,8.0515
59.2466,-151.9884,47.0,10.973,266.8,8.0743
59.1535,-152.3037,120.0,7.903,238.1,7.9703
59.1535,-152.3037,120.0,8.653,244.7,7.9758
59.1535,-152.3037,120.0,9.034,248.0,8.002
59.1535,-152.3037,120.0,9.256,251.6,8.0267
59.1535,-152.3037,120.0,10.002,263.8,8.0544
59.1535,-152.3037,120.0,11.037,309.8,8.1273
59.1535,-152.3037,120.0,12.246,305.9,8.1491
59.0563,-152.6221,140.0,7.671,234.9,7.9694
59.0563,-152.6221,140.0,8.937,247.3,8.0125
59.0563,-152.6221,140.0,9.196,249.0,8.0187
59.0563,-152.6221,140.0,9.598,254.9,8.0356
59.0563,-152.6221,140.0,10.325,268.1,8.0461
59.0563,-152.6221,140.0,10.958,284.8,8.0796
59.0563,-152.6221,140.0,11.73,293.9,8.1098
58.9547,-152.9316,170.0,6.895,219.8,7.9274
58.9547,-152.9316,170.0,7.606,239.7,7.9655
58.9547,-152.9316,170.0,9.03,250.0,8.0364
58.9547,-152.9316,170.0,9.377,253.9,8.0465
58.9547,-152.9316,170.0,9.6,253.4,8.0641
58.9547,-152.9316,170.0,10.0,261.9,8.0983
58.9547,-152.9316,170.0,10.812,264.1,8.0672
58.9547,-152.9316,170.0,13.22,283.0,8.0868
58.8659,-153.2304,73.0,8.152,243.7,8.0095
58.8659,-153.2304,73.0,10.264,258.0,8.0516
58.8659,-153.2304,73.0,10.953,260.5,8.0385
58.8659,-153.2304,73.0,11.87,277.1,8.0702
58.8659,-153.2304,73.0,12.934,316.1,8.2055
58.8659,-153.2304,73.0,13.095,310.8,8.2418
59.8134,-152.8496,23.0,12.492,272.5,8.0288
59.8134,-152.8496,23.0,12.491,272.6,8.0511
59.8134,-152.8496,23.0,12.498,272.6,8.049
59.8751,-152.5347,30.0,11.172,259.4,8.0483
59.8751,-152.5347,30.0,12.017,261.8,8.0063
59.8751,-152.5347,30.0,12.176,263.8,8.0208
59.9352,-152.227,69.0,10.643,260.0,8.041
59.9352,-152.227,69.0,10.737,260.3,8.0645
59.9352,-152.227,69.0,10.746,260.1,8.0395
59.9352,-152.227,69.0,10.785,260.9,8.0476
59.9352,-152.227,69.0,10.957,262.9,8.0516
59.9352,-152.227,69.0,11.548,264.0,8.0369
59.9834,-151.9156,32.0,11.515,266.2,8.0622
59.9834,-151.9156,32.0,11.514,266.4,8.0472
59.9834,-151.9156,32.0,11.518,265.8,8.0626
57.3566,-156.0808,28.0,11.482,261.2,8.1218
57.3566,-156.0808,28.0,12.617,267.9,8.1516
57.3566,-156.0808,28.0,12.689,267.2,8.1485
57.2401,-155.8777,247.0,5.341,100.1,7.6592
57.2401,-155.8777,247.0,5.79,151.5,7.7429
57.2401,-155.8777,247.0,6.037,245.4,7.9242
57.2401,-155.8777,247.0,6.818,251.7,7.9742
57.2401,-155.8777,247.0,10.539,263.1,8.0828
57.2401,-155.8777,247.0,11.857,261.0,8.1045
57.2401,-155.8777,247.0,12.266,261.9,8.1438
57.2401,-155.8777,247.0,12.293,264.4,8.1442
57.2401,-155.8777,247.0,12.363,266.3,8.1608
57.2401,-155.8777,247.0,12.388,266.8,8.1575
57.1251,-155.6587,277.0,5.396,102.5,7.6708
57.1251,-155.6587,277.0,5.732,140.8,7.7287
57.1251,-155.6587,277.0,5.953,215.3,7.842
57.1251,-155.6587,277.0,6.77,246.2,7.9224
57.1251,-155.6587,277.0,8.624,259.7,8.0198
57.1251,-155.6587,277.0,8.72,258.3,8.0254
57.1251,-155.6587,277.0,9.352,260.4,8.0531
57.1251,-155.6587,277.0,10.828,265.7,8.0795
57.1251,-155.6587,277.0,12.137,273.1,8.1093
57.1251,-155.6587,277.0,12.476,272.3,8.1349
57.0106,-155.4362,256.0,5.375,102.8,7.665
57.0106,-155.4362,256.0,5.632,132.0,7.716
57.0106,-155.4362,256.0,5.937,202.1,7.8333
57.0106,-155.4362,256.0,6.073,246.4,7.9367
57.0106,-155.4362,256.0,7.212,254.5,7.9973
57.0106,-155.4362,256.0,8.774,257.8,8.0424
57.0106,-155.4362,256.0,9.944,263.7,8.0552
57.0106,-155.4362,256.0,12.028,274.8,8.136
57.0106,-155.4362,256.0,12.199,293.6,8.2065
57.0106,-155.4362,256.0,12.714,287.3,8.2107
56.8955,-155.2229,218.0,5.717,137.2,7.7352
56.8955,-155.2229,218.0,5.892,177.6,7.7859
56.8955,-155.2229,218.0,6.092,246.8,7.9331
56.8955,-155.2229,218.0,8.839,256.6,8.0106
56.8955,-155.2229,218.0,9.322,260.4,8.064
56.8955,-155.2229,218.0,10.149,262.4,8.0895
56.8955,-155.2229,218.0,10.772,268.1,8.0815
56.8955,-155.2229,218.0,12.431,269.9,8.1551
56.8955,-155.2229,218.0,12.501,269.4,8.1572
56.7805,-155.0063,67.0,9.816,233.6,8.0311
56.7805,-155.0063,67.0,11.239,246.2,8.0637
56.7805,-155.0063,67.0,11.344,249.1,8.0755
56.7805,-155.0063,67.0,11.638,266.1,8.08
56.7805,-155.0063,67.0,12.382,286.2,8.1583
56.7805,-155.0063,67.0,13.338,265.5,8.1412
56.6788,-154.8087,26.0,12.028,264.1,8.0881
56.6788,-154.8087,26.0,12.075,266.2,8.0968
56.6788,-154.8087,26.0,12.435,273.7,8.0998
56.8098,-156.5961,88.0,7.376,251.3,7.9929
56.8098,-156.5961,88.0,8.43,248.8,8.0175
56.8098,-156.5961,88.0,8.962,250.2,8.0353
56.8098,-156.5961,88.0,9.201,251.8,8.0462
56.8098,-156.5961,88.0,9.828,255.0,8.0686
56.8098,-156.5961,88.0,12.21,275.8,8.1592
56.5674,-156.1622,273.0,5.292,95.3,7.6417
56.5674,-156.1622,273.0,5.496,114.3,7.6648
56.5674,-156.1622,273.0,5.933,202.6,7.823
56.5674,-156.1622,273.0,6.181,251.2,7.9572
56.5674,-156.1622,273.0,7.388,253.1,7.9929
56.5674,-156.1622,273.0,7.967,255.0,8.0102
56.5674,-156.1622,273.0,9.021,261.6,8.0516
56.5674,-156.1622,273.0,9.958,265.8,8.0956
56.5674,-156.1622,273.0,12.488,277.1,8.1687
56.5674,-156.1622,273.0,12.986,267.4,8.1626
56.3304,-155.7456,72.0,6.771,248.8,7.9865
56.3304,-155.7456,72.0,6.769,248.8,7.9585
56.3304,-155.7456,72.0,7.762,255.2,7.9911
56.3304,-155.7456,72.0,10.1,266.4,8.0965
56.3304,-155.7456,72.0,12.527,270.6,8.1669
56.3304,-155.7456,72.0,13.331,262.4,8.1577
56.0921,-155.3256,36.0,9.409,260.4,8.049
56.0921,-155.3256,36.0,9.409,260.9,8.0514
56.0921,-155.3256,36.0,9.435,261.8,8.053
55.8553,-154.9104,477.0,4.281,39.2,7.5449
55.8553,-154.9104,477.0,4.887,74.7,7.5911
55.8553,-154.9104,477.0,5.274,97.4,7.6915
55.8553,-154.9104,477.0,5.835,146.3,7.7426
55.8553,-154.9104,477.0,6.591,227.4,7.9224
55.8553,-154.9104,477.0,8.016,257.3,8.0179
55.8553,-154.9104,477.0,8.365,257.5,8.0389
55.8553,-154.9104,477.0,10.319,263.3,8.0711
55.8553,-154.9104,477.0,11.296,278.3,8.1302
55.8553,-154.9104,477.0,11.706,283.8,8.1624
55.8553,-154.9104,477.0,12.51,269.3,8.155
55.618,-154.4862,1900.0,4.064,26.1,7.5783
55.618,-154.4862,1900.0,5.158,86.8,7.615
55.618,-154.4862,1900.0,5.594,115.9,7.6785
55.618,-154.4862,1900.0,5.981,153.6,7.7536
55.618,-154.4862,1900.0,6.24,205.6,7.8651
55.618,-154.4862,1900.0,7.461,261.1,7.9941
55.618,-154.4862,1900.0,9.091,262.4,8.0375
55.618,-154.4862,1900.0,10.163,265.1,8.0894
55.618,-154.4862,1900.0,11.366,286.2,8.1631
55.618,-154.4862,1900.0,12.084,289.9,8.1832
55.618,-154.4862,1900.0,12.605,283.8,8.1799
56.73,-170.57,1703.0,3.53,248.96,7.8988
56.73,-170.57,131.4,2.619,354.37,7.9801
56.73,-170.57,122.4,0.667,384.45,8.3748
57.3,-169.99,72.0,-1.012,453.88,8.3956
57.3,-169.99,72.0,-0.947,473.19,8.4552
57.92,-170.65,72.6,-0.759,305.27,8.1065
57.92,-170.65,72.6,-0.982,322.99,8.0663
57.92,-170.65,72.6,-1.413,370.84,8.1007
57.92,-170.65,73.0,-1.023,444.83,8.3198
57.92,-170.65,73.0,-0.924,445.48,8.4559
57.96,-170.83,72.4,-0.212,290.13,7.9479
57.96,-170.83,72.6,-0.572,325.71,8.0549
57.96,-170.83,73.0,-1.318,389.0,8.1817
57.96,-170.83,73.0,-1.062,437.66,8.3058
57.96,-170.83,73.0,-1.053,430.24,8.4357
57.89,-171.52,125.4,1.448,256.35,7.8606
57.89,-171.52,122.4,1.223,267.73,7.886
57.89,-171.52,111.8,0.415,338.95,8.0087
57.87,-171.78,128.4,1.909,264.74,8.0662
57.87,-171.78,128.4,1.759,265.87,7.8388
57.87,-171.78,119.8,-0.069,407.29,8.3581
57.87,-171.78,122.4,0.421,389.44,8.4192
58.22,-172.26,125.4,1.356,260.3,7.9794
58.22,-172.26,125.0,0.956,268.41,7.9485
58.22,-172.26,103.4,0.235,333.91,8.0627
58.22,-172.26,73.8,-0.682,384.04,8.3135
58.22,-172.26,88.6,0.041,378.93,8.4106
59.28,-167.6,62.6,2.937,332.34,8.1599
59.28,-167.6,68.4,2.95,332.66,8.098
59.28,-167.6,68.4,2.96,332.64,8.1075
59.28,-167.6,68.4,3.151,336.81,8.0378
59.06,-167.88,64.8,1.496,354.88,8.1249
59.06,-167.88,64.8,1.474,355.36,8.1078
59.06,-167.88,65.8,1.421,356.13,8.1489
59.06,-167.88,65.8,1.369,356.01,8.1325
59.06,-167.88,69.0,1.358,353.69,8.1321
58.83,-168.16,69.0,1.547,353.47,8.118
58.83,-168.16,64.8,1.559,355.35,8.0919
58.83,-168.16,69.4,1.696,354.01,8.1126
58.59,-168.43,69.0,0.758,351.5,8.1021
58.59,-168.43,69.0,0.83,350.61,8.1239
58.59,-168.43,68.8,1.747,346.12,8.0914
58.36,-168.71,68.8,-1.098,342.89,8.0575
58.36,-168.71,68.8,-1.095,343.38,8.0662
58.36,-168.71,68.8,-1.075,344.23,8.0416
58.36,-168.71,70.6,-0.601,348.44,8.056
58.36,-168.71,68.6,3.95,337.21,7.907
58.13,-168.97,69.8,-1.399,321.34,8.1653
58.13,-168.97,78.6,2.412,343.87,8.1241
58.13,-168.97,77.4,3.414,334.44,8.1051
57.89,-169.22,69.2,-1.402,317.02,7.9975
57.89,-169.22,69.4,-1.397,317.84,7.9516
57.89,-169.22,94.4,2.448,350.75,8.2394
57.89,-169.22,64.4,3.312,342.94,8.1756
57.89,-169.22,71.2,3.3,342.38,8.1883
57.67,-169.52,69.6,-1.228,313.62,8.0051
57.67,-169.52,69.6,-1.23,314.79,8.0005
57.67,-169.52,57.2,3.659,361.59,8.3225
57.44,-169.82,72.0,-0.863,311.43,8.082
57.44,-169.82,72.0,-0.846,313.32,8.0916
57.44,-169.82,72.0,-0.349,324.67,8.114
57.44,-169.82,1168.8,3.633,343.68,8.3038
57.44,-169.82,85.0,3.602,342.53,8.3336
57.21,-170.01,108.4,2.237,361.32,8.316
57.21,-170.01,108.4,2.252,361.06,8.3345
56.98,-170.29,127.8,2.437,335.18,8.25
56.98,-170.29,113.6,2.041,349.58,8.268
56.98,-170.29,125.4,1.563,353.44,8.2661
56.98,-170.29,122.4,1.469,365.34,8.2959
56.98,-170.29,131.4,2.366,374.35,8.3247
56.75,-170.55,1707.8,3.086,242.28,7.9513
56.75,-170.55,2232.4,4.58,325.97,8.2202
56.75,-170.55,1183.8,3.079,369.49,8.2938
56.51,-170.83,2232.4,3.726,242.99,7.9273
56.51,-170.83,2756.4,3.819,239.71,7.9185
56.51,-170.83,2755.8,3.639,258.43,7.9193
56.51,-170.83,2229.4,4.306,297.31,8.1137
56.51,-170.83,1167.2,5.256,347.71,8.2456
56.51,-170.83,2756.4,5.024,373.46,8.3184
56.28,-171.06,2755.8,3.741,249.56,7.9181
56.28,-171.06,2229.4,3.825,260.39,7.9547
56.28,-171.06,1177.6,5.81,321.94,8.249
59.9,-178.2,799.0,2.13,287.33,7.9875
59.9,-178.2,281.0,2.175,292.17,7.9591
59.9,-178.2,281.2,-0.607,473.32,8.5655
59.9,-179.44,2283.8,1.53,465.19,8.4819
56.05,-171.3,2234.8,1.641,76.84,7.7769
56.05,-171.3,2234.8,1.773,62.24,7.7473
56.05,-171.3,2757.6,2.025,43.23,7.8175
56.05,-171.3,2234.8,2.871,20.56,7.5894
56.05,-171.3,2756.4,3.469,27.62,7.5935
56.05,-171.3,2756.4,3.827,100.71,7.6861
56.05,-171.32,2756.4,3.33,208.9,7.8571
56.05,-171.32,2756.4,3.822,239.38,7.8764
56.05,-171.32,2231.6,5.262,293.53,8.0696
56.05,-171.32,1706.2,6.186,297.54,8.1378
58.0,-174.84,126.6,1.626,80.71,7.8129
58.0,-174.84,1460.2,1.71,69.33,7.7815
58.0,-174.84,2493.0,1.904,50.99,7.7075
58.0,-174.84,590.6,2.223,32.77,7.6512
58.0,-174.84,2384.0,2.538,23.97,7.6649
58.0,-174.84,2848.0,3.105,20.83,7.6095
58.0,-174.84,1251.6,3.56,40.49,7.765
58.0,-174.84,127.8,3.846,104.01,7.8532
58.0,-174.84,128.6,2.409,285.73,8.0002
58.0,-174.84,1261.2,2.81,274.71,7.9391
58.0,-174.84,115.0,3.304,346.45,8.1945
58.0,-174.84,115.6,3.345,346.19,8.2143
59.9,-167.74,55.8,3.266,334.02,8.0844
59.9,-167.74,47.2,3.276,332.97,8.0841
59.9,-167.74,47.2,3.284,332.03,8.0888
59.9,-168.66,41.6,-0.289,367.73,8.1389
59.9,-168.66,41.6,-0.288,367.96,8.1519
59.9,-168.66,41.6,-0.251,367.76,8.1452
59.9,-168.66,55.2,3.681,334.98,8.0852
59.9,-168.66,48.8,3.835,320.29,8.1106
59.9,-169.2,43.8,-0.986,359.68,8.1015
59.9,-169.2,43.8,-0.993,358.18,8.0988
59.9,-169.2,61.2,4.219,328.59,8.128
59.9,-169.8,49.6,-1.206,340.86,8.0715
59.9,-169.8,49.6,-1.209,340.69,8.0869
59.9,-169.8,49.6,-1.218,340.44,8.0797
59.9,-169.8,49.6,-1.209,343.58,8.0571
59.9,-169.8,70.0,4.308,327.12,8.1592
59.91,-170.39,64.0,-1.371,324.39,8.0379
59.91,-170.39,67.8,-0.711,394.12,8.0421
59.91,-170.39,72.0,4.341,324.46,8.1323
59.9,-171.0,71.6,-1.541,308.43,7.9634
59.9,-171.0,71.6,-1.542,310.41,7.991
