State,Abbreviation,County,Population,Temperature,Precipitation,Elevation,Electricity-Prices,Wage,Population_Class,Temperature_Class,Precipitation_Class,Elevation_Class,Electricity-Prices_Class,Wage_Class
Kansas,KS,Franklin,25992,56.2,31.17,300.449295134,12.34,49652.0,4,6,5,4,3,4
Kansas,KS,Geary,35691,55.9,25.69,387.635736677,12.34,52135.0,3,6,6,3,3,3
Kansas,KS,Gove,2717,53.4,17.64,815.608282582,12.34,69011.0,7,7,7,1,3,1
Kansas,KS,Graham,2411,53.2,18.09,714.665424312,12.34,62383.0,7,7,7,2,3,2
Kansas,KS,Grant,7197,54.9,18.88,931.400562852,12.34,43192.0,6,6,7,1,3,6
Kansas,KS,Gray,5729,55.1,20.62,834.432034366,12.34,64859.0,7,6,6,1,3,1
Kansas,KS,Greeley,1223,51.9,18.95,1115.90074361,12.34,93667.0,7,7,7,1,3,1
Kansas,KS,Greenwood,5939,57.4,21.99,358.142329873,12.34,49675.0,7,4,6,3,3,4
Kansas,KS,Hamilton,2430,53.6,19.95,1050.24980464,12.34,71468.0,7,6,6,1,3,1
Kansas,KS,Harper,5323,58.2,28.96,418.857048748,12.34,61799.0,7,4,5,3,3,2
Kansas,KS,Harvey,33801,57.2,20.87,440.349121094,12.34,49642.0,3,4,6,2,3,4
Kansas,KS,Haskell,3576,55.0,20.68,889.024850437,12.34,70901.0,7,6,6,1,3,1
Kansas,KS,Hodgeman,1755,55.5,17.2,727.155268022,12.34,67659.0,7,6,7,2,3,1
Kansas,KS,Jackson,13286,54.2,29.22,339.807722008,12.34,50620.0,5,6,5,3,3,4
Kansas,KS,Jefferson,18344,55.3,29.17,312.665892193,12.34,52892.0,5,6,5,3,3,3
Kansas,KS,Jewell,2898,53.5,20.33,507.209474261,12.34,60881.0,7,7,6,2,3,2
Kansas,KS,Johnson,619195,56.2,29.4,301.987404162,12.34,84535.0,1,6,5,4,3,1
Kansas,KS,Kearny,3855,54.2,20.79,963.485040798,12.34,65779.0,7,6,6,1,3,1
Kansas,KS,Kingman,7193,57.1,26.03,480.075687365,12.34,52283.0,6,4,6,2,3,3
Kansas,KS,Kiowa,2404,56.5,23.45,666.055252635,12.34,57085.0,7,6,6,2,3,2
Kansas,KS,Labette,19757,58.6,32.24,264.354653547,12.34,49538.0,5,4,5,4,3,4
Kansas,KS,Lane,1556,54.0,16.44,840.479724837,12.34,75517.0,7,6,7,1,3,1
Kansas,KS,Leavenworth,82892,55.8,30.18,285.783844011,12.34,49330.0,2,6,5,4,3,4
Kansas,KS,Lincoln,2899,55.7,21.14,461.834565294,12.34,56308.0,7,6,6,2,3,3
Kansas,KS,Linn,9796,56.5,31.03,283.706672444,12.34,48383.0,6,6,5,4,3,5
Kansas,KS,Logan,2705,52.9,20.75,941.850120482,12.34,63461.0,7,7,6,1,3,2
Kansas,KS,Lyon,31898,56.7,25.71,367.945421468,12.34,46177.0,4,6,6,3,3,5
Kansas,KS,McPherson,30012,56.5,22.17,457.53668518,12.34,57951.0,4,6,6,2,3,2
Kansas,KS,Marion,11868,56.4,21.98,434.561137179,12.34,49005.0,6,6,6,2,3,4
Kansas,KS,Marshall,9982,52.5,27.32,397.845322718,12.34,50995.0,6,7,5,3,3,4
Kansas,KS,Meade,3897,56.7,23.58,770.353912808,12.34,74713.0,7,6,6,2,3,1
Kansas,KS,Miami,34867,56.4,30.45,300.176364456,12.34,56719.0,3,6,5,4,3,2
Kansas,KS,Mitchell,5738,54.4,19.88,460.045074518,12.34,71245.0,7,6,6,2,3,1
Kansas,KS,Montgomery,30996,58.8,28.19,251.666666667,12.34,43689.0,4,4,5,4,3,6
Kansas,KS,Morris,5349,55.6,24.27,429.642857143,12.34,52926.0,7,6,6,3,3,3
Kansas,KS,Morton,2599,55.2,18.95,1045.02329749,12.34,58423.0,7,6,7,1,3,2
Kansas,KS,Nemaha,10115,52.7,29.59,383.106203996,12.34,60858.0,6,7,5,3,3,2
Kansas,KS,Neosho,15606,57.8,31.76,287.946990117,12.34,47902.0,5,4,5,4,3,5
Kansas,KS,Ness,2645,54.5,15.11,724.971971496,12.34,66087.0,7,6,7,2,3,1
Kansas,KS,Norton,5301,52.0,21.07,713.804912479,12.34,51714.0,7,7,6,2,3,4
Kansas,KS,Osage,15654,56.5,26.86,333.842656081,12.34,50353.0,5,6,5,3,3,4
Kansas,KS,Osborne,3490,54.2,21.1,533.563741007,12.34,55815.0,7,6,6,2,3,3
Kansas,KS,Ottawa,5795,55.8,21.46,410.079214862,12.34,50373.0,7,6,6,3,3,4
Kansas,KS,Pawnee,6179,55.2,18.34,636.633797909,12.34,48441.0,7,6,7,2,3,5
Kansas,KS,Phillips,4809,52.6,20.3,617.06022409,12.34,64720.0,7,7,6,2,3,1
Kansas,KS,Pottawatomie,26273,54.3,26.31,372.900662252,12.34,59324.0,4,6,5,3,3,2
Kansas,KS,Pratt,9067,56.8,22.89,586.091271279,12.34,58092.0,6,6,6,2,3,2
Kansas,KS,Rawlins,2528,51.3,22.07,932.592627377,12.34,80389.0,7,7,6,1,3,1
Kansas,KS,Reno,61516,56.6,22.61,488.25350681,12.34,47918.0,2,6,6,2,3,5
Kansas,KS,Republic,4642,53.8,20.84,468.492647059,12.34,49342.0,7,6,6,2,3,4
Kansas,KS,Rice,9407,55.9,24.93,516.233333333,12.34,47894.0,6,6,6,2,3,5
Kansas,KS,Riley,71108,55.0,25.31,379.078870901,12.34,47764.0,2,6,6,3,3,5
Kansas,KS,Rooks,4813,53.7,19.99,613.578658184,12.34,49795.0,7,6,6,2,3,4
Kansas,KS,Rush,2927,54.5,18.4,634.611802346,12.34,62819.0,7,6,7,2,3,2
Kansas,KS,Russell,6639,55.6,20.89,533.709232097,12.34,53679.0,6,6,6,2,3,3
Kansas,KS,Saline,53596,56.5,25.03,405.863271713,12.34,56258.0,3,6,6,3,3,3
Kansas,KS,Scott,5014,53.7,17.94,909.616014235,12.34,60794.0,7,6,7,1,3,2
Kansas,KS,Sedgwick,525525,58.0,23.44,414.849691675,12.34,57713.0,1,4,6,3,3,2
Kansas,KS,Seward,21358,56.4,21.89,856.32405892,12.34,44209.0,4,6,6,1,3,6
Kansas,KS,Shawnee,177480,56.0,27.0,306.996345363,12.34,54066.0,1,6,5,4,3,3
Kansas,KS,Sheridan,2425,52.3,19.5,831.313432836,12.34,56735.0,7,7,7,1,3,2
Kansas,KS,Sherman,5830,51.3,20.58,1114.55264423,12.34,52785.0,7,7,6,1,3,3
Kansas,KS,Smith,3533,52.7,21.86,557.661634862,12.34,58450.0,7,7,6,2,3,2
Kansas,KS,Stafford,3993,55.5,22.44,579.459170447,12.34,52643.0,7,6,6,2,3,3
Kansas,KS,Stanton,1963,54.5,18.58,1026.40386847,12.34,94353.0,7,6,7,1,3,1
Kansas,KS,Stevens,5175,55.8,20.68,945.045854732,12.34,52345.0,7,6,6,1,3,3
Kansas,KS,Sumner,22473,58.6,26.37,373.416147687,12.34,48658.0,4,4,5,3,3,5
Kansas,KS,Thomas,7893,51.7,21.71,966.308173077,12.34,51579.0,6,7,6,1,3,4
Kansas,KS,Trego,2752,53.8,15.36,715.17053597,12.34,61938.0,7,6,7,2,3,2
Kansas,KS,Wabaunsee,7019,55.6,26.36,382.035737283,12.34,58400.0,6,6,5,3,3,2
Kansas,KS,Wallace,1488,52.1,19.13,1103.47245409,12.34,61727.0,7,7,7,1,3,2
Kansas,KS,Washington,5501,53.0,22.84,424.731056257,12.34,54905.0,7,7,6,3,3,3
Kansas,KS,Wichita,2064,52.9,19.13,1004.17296719,12.34,59792.0,7,7,7,1,3,2
Kansas,KS,Wilson,8622,58.2,30.12,279.985805861,12.34,47962.0,6,4,5,4,3,5
Kansas,KS,Woodson,3109,57.7,25.93,316.002527806,12.34,47014.0,7,4,6,3,3,5
Kansas,KS,Wyandotte,165746,56.2,30.39,268.74738676,12.34,56106.66,1,6,5,4,3,3
Kentucky,KY,Adair,19067,57.2,43.85,258.376725838,11.95,41385.0,5,4,3,4,4,7
Kentucky,KY,Allen,21275,58.8,49.41,209.951070336,11.95,40682.0,4,4,2,5,4,7
Kentucky,KY,Anderson,24224,56.3,44.26,236.612068966,11.95,45331.0,4,6,3,5,4,6
Kentucky,KY,Ballard,7650,59.4,57.76,112.011328527,11.95,50888.0,6,4,1,6,4,4
Kentucky,KY,Barren,44854,58.5,47.7,220.827751196,11.95,43678.0,3,4,2,5,4,6
Kentucky,KY,Bath,12829,55.6,42.02,257.1604033,11.95,37710.0,5,6,3,4,4,7
Kentucky,KY,Bell,23568,55.6,49.09,505.648898365,11.95,41763.0,4,6,2,2,4,7
Kentucky,KY,Boone,139093,55.6,39.72,228.937694704,11.95,56759.0,2,6,4,5,4,2
Kentucky,KY,Bourbon,20093,55.6,43.6,271.439963336,11.95,55087.0,5,6,3,4,4,3
Kentucky,KY,Boyd,48110,56.4,34.66,221.474110032,11.95,46039.0,3,6,4,5,4,5
Kentucky,KY,Boyle,30904,56.3,44.11,291.888728324,11.95,46181.0,4,6,3,4,4,5
Kentucky,KY,Bracken,8452,55.0,41.74,243.271807838,11.95,44913.0,6,6,3,4,4,6
Kentucky,KY,Breathitt,13351,57.1,45.29,318.378435518,11.95,39754.0,5,4,3,3,4,7
Kentucky,KY,Breckinridge,20943,56.4,52.0,188.446043165,11.95,42724.0,4,6,2,5,4,6
Kentucky,KY,Bullitt,83836,57.4,44.43,175.772052402,11.95,50169.0,2,4,3,5,4,4
Kentucky,KY,Butler,12295,58.8,49.77,156.906617192,11.95,43937.0,6,4,2,6,4,6
Kentucky,KY,Caldwell,12570,58.8,43.54,154.61550152,11.95,44963.0,5,4,3,6,4,6
Kentucky,KY,Calloway,37685,59.2,51.69,150.300788357,11.95,44116.0,3,4,2,6,4,6
Kentucky,KY,Campbell,93300,55.6,38.63,206.908333333,11.95,58701.0,2,6,4,5,4,2
Kentucky,KY,Carlisle,4720,59.6,58.38,116.844262295,11.95,52638.0,7,4,1,6,4,3
Kentucky,KY,Carroll,10938,56.4,44.19,196.490234375,11.95,45317.0,6,6,3,5,4,6
Kentucky,KY,Carter,26395,55.4,36.18,262.152531646,11.95,39323.0,4,6,4,4,4,7
Kentucky,KY,Casey,15920,56.3,45.16,307.184679335,11.95,40837.0,5,6,3,4,4,7
Kentucky,KY,Christian,73037,59.2,45.57,173.237809452,11.95,45643.0,2,4,3,5,4,5
Kentucky,KY,Clark,37061,56.0,44.21,274.466257669,11.95,47411.0,3,6,3,4,4,5
Kentucky,KY,Clay,19913,56.8,47.78,359.065253765,11.95,39099.0,5,6,2,3,4,7
Kentucky,KY,Clinton,9123,57.2,47.85,293.022584693,11.95,44613.0,6,4,2,4,4,6
Kentucky,KY,Crittenden,8981,58.4,42.15,145.358992806,11.95,43616.0,6,4,3,6,4,6
Kentucky,KY,Cumberland,5946,58.0,45.68,232.288642186,11.95,51001.0,7,4,3,5,4,4
Kentucky,KY,Daviess,103222,57.5,44.88,130.675237563,11.95,50079.0,2,4,3,6,4,4
Kentucky,KY,Edmonson,12269,58.7,50.93,191.088363955,11.95,41099.0,6,4,2,5,4,7
Kentucky,KY,Elliott,7293,55.5,37.25,278.557062147,11.95,29572.0,6,6,4,4,4,7
Kentucky,KY,Estill,14044,56.7,45.32,274.272634791,11.95,40235.0,5,6,3,4,4,7
Kentucky,KY,Fayette,320347,55.9,43.26,287.883451957,11.95,59987.0,1,6,3,4,4,2
Kentucky,KY,Fleming,15288,55.1,41.76,262.789702683,11.95,41490.0,5,6,3,4,4,7
Kentucky,KY,Floyd,34978,56.9,41.33,314.151915456,11.95,44198.0,3,6,4,3,4,6
Kentucky,KY,Franklin,51607,56.3,43.69,222.639899624,11.95,49985.0,3,6,3,5,4,4
Kentucky,KY,Fulton,6382,59.8,54.0,100.829069767,11.95,41650.0,7,4,1,6,4,7
Kentucky,KY,Gallatin,8763,56.3,39.07,196.299212598,11.95,42255.0,6,6,4,5,4,6
Kentucky,KY,Garrard,17589,56.6,42.69,279.925389755,11.95,43418.0,5,6,3,4,4,6
Kentucky,KY,Grant,25502,55.8,38.8,246.597815293,11.95,45039.0,4,6,4,4,4,6
Kentucky,KY,Graves,36412,59.4,56.78,141.753671246,11.95,47933.0,3,4,1,6,4,5
Kentucky,KY,Grayson,26631,57.6,53.3,194.450477627,11.95,42043.0,4,4,1,5,4,6
Kentucky,KY,Green,11365,57.8,43.41,216.802960222,11.95,42768.0,6,4,3,5,4,6
Kentucky,KY,Greenup,35403,55.6,36.11,231.113636364,11.95,47675.0,3,6,4,5,4,5
Kentucky,KY,Hancock,9021,56.3,49.29,153.747712418,11.95,46528.0,6,6,2,6,4,5
Kentucky,KY,Hardin,111862,57.1,48.97,218.838642946,11.95,51525.0,2,4,2,5,4,4
Kentucky,KY,Harlan,25662,54.7,47.18,638.474057892,11.95,39123.0,4,6,2,2,4,7
Kentucky,KY,Harrison,19103,55.6,42.21,246.239864865,11.95,43811.0,5,6,3,4,4,6
Kentucky,KY,Hart,19600,58.1,48.03,215.582368082,11.95,40257.0,5,4,2,5,4,7
Kentucky,KY,Henderson,44046,58.1,40.52,121.587192682,11.95,49580.0,3,4,4,6,4,4
Kentucky,KY,Henry,15771,55.9,44.79,236.356589147,11.95,48943.0,5,6,3,5,4,4
Kentucky,KY,Hickman,4422,59.6,56.76,114.198595787,11.95,54685.0,7,4,1,6,4,3
Kentucky,KY,Hopkins,44812,59.0,45.11,135.513139035,11.95,46673.0,3,4,3,6,4,5
Kentucky,KY,Jackson,12973,56.1,46.32,370.572298326,11.95,38055.0,5,6,3,3,4,7
Kentucky,KY,Jefferson,773399,57.1,43.73,169.369871795,11.95,61474.0,1,4,3,5,4,2
Kentucky,KY,Jessamine,54254,56.4,42.52,269.919083969,11.95,55040.0,3,6,3,4,4,3
Kentucky,KY,Johnson,22244,56.3,41.48,271.506467662,11.95,41110.0,4,6,3,4,4,7
Kentucky,KY,Kenton,170313,55.5,38.89,233.784929356,11.95,67808.0,1,6,4,5,4,1
Kentucky,KY,Knott,13874,56.3,44.09,405.847677075,11.95,41185.0,5,6,3,3,4,7
Kentucky,KY,Knox,29791,56.5,47.84,377.392561983,11.95,39901.0,4,6,2,3,4,7
Kentucky,KY,Larue,15163,57.3,45.44,238.155358899,11.95,45069.0,5,4,3,5,4,6
Kentucky,KY,Laurel,62885,56.5,45.9,346.961107837,11.95,41037.0,2,6,3,3,4,7
Kentucky,KY,Lawrence,16109,56.3,38.87,247.388087774,11.95,38139.0,5,6,4,4,4,7
Kentucky,KY,Lee,7261,56.9,45.78,288.443069307,11.95,36847.0,6,6,3,4,4,7
Kentucky,KY,Leslie,10093,56.3,47.78,432.592715232,11.95,40852.0,6,6,2,2,4,7
Kentucky,KY,Letcher,20893,55.3,40.25,523.438304315,11.95,40315.0,4,6,4,2,4,7
Kentucky,KY,Lewis,12954,54.8,40.43,264.390243902,11.95,40075.0,5,6,4,4,4,7
Kentucky,KY,Lincoln,24360,56.2,44.27,322.991987179,11.95,40880.0,4,6,3,3,4,7
Kentucky,KY,Livingston,8963,58.8,47.91,130.348035285,11.95,47052.0,6,4,2,6,4,5
Kentucky,KY,Logan,27877,58.4,50.93,182.042706334,11.95,45732.0,4,4,2,5,4,5
Kentucky,KY,Lyon,9101,59.1,45.88,132.038341969,11.95,41762.0,6,4,3,6,4,7
Kentucky,KY,McCracken,67490,59.4,56.44,114.324742268,11.95,56089.0,2,4,1,6,4,3
Kentucky,KY,McCreary,16701,56.0,47.89,353.385519802,11.95,35811.0,5,6,2,3,4,7
Kentucky,KY,McLean,9105,58.7,45.17,126.698947368,11.95,50679.0,6,4,3,6,4,4
Kentucky,KY,Madison,95187,56.6,43.47,270.612244898,11.95,42808.0,2,6,3,4,4,6
Kentucky,KY,Magoffin,11357,56.4,42.17,328.040068201,11.95,43913.0,6,6,3,3,4,6
Kentucky,KY,Marion,19775,56.9,44.5,240.771186441,11.95,43909.0,5,6,3,5,4,6
Kentucky,KY,Marshall,31777,59.3,52.38,126.07660626,11.95,48292.0,4,4,2,6,4,5
Kentucky,KY,Martin,11095,56.7,44.01,287.50967008,11.95,35932.0,6,6,3,4,4,7
Kentucky,KY,Mason,16930,54.6,43.16,253.311804009,11.95,47927.0,5,6,3,4,4,5
Kentucky,KY,Meade,30001,56.3,47.56,195.185584093,11.95,46893.0,4,6,2,5,4,5
Kentucky,KY,Menifee,6250,55.7,42.89,322.929542645,11.95,41028.0,7,6,3,3,4,7
Kentucky,KY,Mercer,22902,56.5,43.47,258.004219409,11.95,43163.0,4,6,3,4,4,6
Kentucky,KY,Metcalfe,10370,57.6,45.07,259.163416899,11.95,38284.0,6,4,3,4,4,7
Kentucky,KY,Monroe,11355,58.1,47.68,254.0296,11.95,44045.0,6,4,2,4,4,6
Kentucky,KY,Montgomery,28367,55.7,44.23,283.158647594,11.95,42710.0,4,6,3,4,4,6
Kentucky,KY,Morgan,14120,55.9,40.13,297.460726073,11.95,33208.0,5,6,4,4,4,7
Kentucky,KY,Muhlenberg,30455,58.9,48.6,146.473536036,11.95,40634.0,4,4,2,6,4,7
Kentucky,KY,Nelson,47392,57.1,45.21,194.826060234,11.95,51367.0,3,4,3,5,4,4
Kentucky,KY,Nicholas,7805,55.3,43.7,259.321705426,11.95,41414.0,6,6,3,4,4,7
Kentucky,KY,Ohio,23527,58.1,49.73,149.165263624,11.95,41201.0,4,4,2,6,4,7
Kentucky,KY,Oldham,69431,55.9,46.0,211.479082321,11.95,73110.0,2,6,3,5,4,1
Kentucky,KY,Owen,11290,56.1,41.47,232.197557471,11.95,39661.0,6,6,3,5,4,7
Kentucky,KY,Owsley,3929,57.1,46.72,312.539083558,11.95,45731.0,7,4,3,3,4,5
Kentucky,KY,Pendleton,14676,55.6,39.19,222.284018265,11.95,51933.0,5,6,4,5,4,4
Kentucky,KY,Perry,27361,56.6,46.3,384.206446662,11.95,44108.0,4,6,3,3,4,6
Kentucky,KY,Pike,56286,56.7,41.32,395.463065408,11.95,42691.0,3,6,4,3,4,6
Kentucky,KY,Powell,13083,56.3,45.51,278.783045977,11.95,37993.0,5,6,3,4,4,7
Kentucky,KY,Pulaski,65795,56.6,45.5,308.429496951,11.95,46607.0,2,6,3,4,4,5
Kentucky,KY,Robertson,2229,55.2,43.15,238.210784314,11.95,41155.0,7,6,3,5,4,7
Kentucky,KY,Rockcastle,16242,56.3,45.07,351.886287625,11.95,41290.0,5,6,3,3,4,7
Kentucky,KY,Rowan,24388,55.1,38.7,302.491555556,11.95,37769.0,4,6,4,4,4,7
Kentucky,KY,Russell,18178,56.9,44.96,274.791393826,11.95,45383.0,5,6,3,4,4,6
Kentucky,KY,Scott,59099,55.8,43.12,265.335443038,11.95,52325.0,2,6,3,4,4,3
Kentucky,KY,Shelby,48886,55.9,44.86,238.595714286,11.95,55471.0,3,6,3,5,4,3
Kentucky,KY,Simpson,19949,58.8,51.04,203.654977376,11.95,44178.0,5,4,2,5,4,6
Kentucky,KY,Spencer,20204,56.5,45.0,199.392258065,11.95,53915.0,5,6,3,5,4,3
Kentucky,KY,Taylor,26407,57.1,43.65,255.261494253,11.95,41752.0,4,4,3,4,4,7
Kentucky,KY,Todd,12404,58.6,48.71,189.951949861,11.95,46946.0,6,4,2,5,4,5
Kentucky,KY,Trigg,14332,59.4,46.02,147.446379967,11.95,47026.0,5,4,3,6,4,5
Kentucky,KY,Trimble,8539,56.0,48.3,221.982935154,11.95,47815.0,6,6,2,5,4,5
Kentucky,KY,Union,12961,58.1,38.81,122.298842258,11.95,49499.0,5,4,4,6,4,4
Kentucky,KY,Warren,139843,59.2,48.39,175.04968339,11.95,43812.0,2,4,2,5,4,6
Kentucky,KY,Washington,12061,56.6,45.2,230.827406765,11.95,45807.0,6,6,3,5,4,5
Kentucky,KY,Wayne,19681,56.6,46.76,319.81013363,11.95,38628.0,5,6,3,3,4,7
Kentucky,KY,Webster,12726,58.5,42.42,132.742792109,11.95,48336.0,5,4,3,6,4,5
Kentucky,KY,Whitley,36873,56.3,47.74,363.898802395,11.95,42266.0,3,6,2,3,4,6
Kentucky,KY,Wolfe,6400,56.4,43.49,323.875145858,11.95,45286.0,7,6,3,3,4,6
Kentucky,KY,Woodford,27062,56.3,43.36,247.283378747,11.95,45184.55,4,6,3,4,4,6
Louisiana,LA,Acadia,56744,70.4,51.12,8.29319371728,12.77,45805.0,3,1,2,7,2,5
Louisiana,LA,Allen,22320,69.7,54.64,23.5970982143,12.77,42949.0,4,1,1,7,2,6
Louisiana,LA,Ascension,130458,71.1,50.0,2.625574977,12.77,58566.0,2,1,2,7,2,2
Louisiana,LA,Assumption,20604,71.3,45.31,1.53255813953,12.77,56352.0,4,1,3,7,2,3
Louisiana,LA,Avoyelles,38751,69.0,51.52,14.1803870121,12.77,45777.0,3,1,2,7,2,5
Louisiana,LA,Beauregard,36570,69.9,52.28,34.6474592755,12.77,50015.0,3,1,2,7,2,4
Louisiana,LA,Bienville,12641,66.9,52.12,73.3743994509,12.77,46442.0,5,1,2,6,2,5
Louisiana,LA,Bossier,129276,66.9,55.51,63.6019726376,12.77,51970.0,2,1,1,7,2,4
Louisiana,LA,Caddo,229025,67.3,52.76,64.6666666667,12.77,57420.0,1,1,2,7,2,2
Louisiana,LA,Calcasieu,202418,70.7,49.87,5.27128921698,12.77,50775.0,1,1,2,7,2,4
Louisiana,LA,Caldwell,9554,67.4,45.09,36.314344899,12.77,42049.0,6,1,3,7,2,6
Louisiana,LA,Cameron,4902,71.2,48.38,1.018972615,12.77,63384.0,7,1,2,7,2,2
Louisiana,LA,Catahoula,8566,68.2,45.17,20.5482553823,12.77,43386.0,6,1,3,7,2,6
Louisiana,LA,Claiborne,13744,65.6,54.71,80.6564638099,12.77,43953.0,5,3,1,6,2,6
Louisiana,LA,Concordia,18116,68.5,45.63,13.5509736541,12.77,43299.0,5,1,3,7,2,6
Louisiana,LA,De Soto,26853,67.6,51.12,73.089915704,12.77,51447.0,4,1,2,6,2,4
Louisiana,LA,East Baton Rouge,450544,70.7,52.76,17.9220858896,12.77,59352.0,1,1,2,7,2,2
Louisiana,LA,East Carroll,6990,66.9,43.46,26.4879441624,12.77,39981.0,6,1,3,7,2,7
Louisiana,LA,East Feliciana,19135,69.6,51.69,60.031466331,12.77,47562.0,5,1,2,7,2,5
Louisiana,LA,Evangeline,31986,69.5,53.69,20.9918103448,12.77,42109.0,4,1,1,7,2,6
Louisiana,LA,Franklin,19308,67.6,48.6,20.1341248901,12.77,40589.0,5,1,2,7,2,7
Louisiana,LA,Grant,22000,68.5,46.24,42.3691389599,12.77,37764.0,4,1,3,7,2,7
Louisiana,LA,Iberia,68327,71.1,44.58,1.99206349206,12.77,47594.0,2,1,3,7,2,5
Louisiana,LA,Iberville,29506,70.9,51.65,2.52629233512,12.77,52930.0,4,1,2,7,2,3
Louisiana,LA,Jackson,14839,66.7,49.48,70.1060157791,12.77,43272.0,5,1,2,7,2,6
Louisiana,LA,Jefferson,425884,72.3,41.47,1.13787085515,12.77,58284.0,1,1,3,7,2,2
Louisiana,LA,Jefferson Davis,32026,70.3,52.65,6.70600951146,12.77,46922.0,4,1,2,7,2,5
Louisiana,LA,Lafayette,247866,70.9,48.04,8.7341356674,12.77,57674.0,1,1,2,7,2,2
Louisiana,LA,Lafourche,95870,72.2,39.09,1.0784703253,12.77,49614.0,2,1,4,7,2,4
Louisiana,LA,Lincoln,48129,66.2,51.14,69.8618266979,12.77,45588.0,3,1,2,7,2,6
Louisiana,LA,Livingston,148425,70.6,53.42,9.81947346427,12.77,48854.0,2,1,1,7,2,4
Louisiana,LA,Madison,9478,67.4,48.49,21.9641255605,12.77,44828.0,6,1,2,7,2,6
Louisiana,LA,Morehouse,24446,66.4,48.04,27.560318009,12.77,44860.0,4,1,2,7,2,6
Louisiana,LA,Natchitoches,36663,68.5,51.63,50.5803186908,12.77,46579.0,3,1,2,7,2,5
Louisiana,LA,Orleans,369749,71.9,41.53,1.00136798906,12.77,62249.0,1,1,3,7,2,2
Louisiana,LA,Ouachita,157702,66.8,46.45,31.0603524229,12.77,46804.0,1,1,3,7,2,5
Louisiana,LA,Plaquemines,22516,72.6,40.49,1.19133162247,12.77,55108.0,4,1,4,7,2,3
Louisiana,LA,Pointe Coupee,20151,70.1,49.25,7.4018957346,12.77,58807.0,5,1,2,7,2,2
Louisiana,LA,Rapides,127189,69.1,50.2,36.1350616768,12.77,54153.0,2,1,2,7,2,3
Louisiana,LA,Red River,7420,67.6,51.82,49.1599722992,12.77,54964.0,6,1,2,7,2,3
Louisiana,LA,Richland,19826,67.2,45.98,21.5497017893,12.77,45736.0,5,1,3,7,2,5
Louisiana,LA,Sabine,21985,68.4,54.93,77.3894028595,12.77,45105.0,4,1,1,6,2,6
Louisiana,LA,St. Bernard,44479,71.9,41.1,0.9926168991,12.77,42310.0,3,1,4,7,2,6
Louisiana,LA,St. Charles,50998,72.0,41.31,1.21202775636,12.77,56921.0,3,1,4,7,2,2
Louisiana,LA,St. Helena,10822,69.1,53.65,63.9951923077,12.77,50554.0,6,1,1,7,2,4
Louisiana,LA,St. James,19423,71.3,45.74,1.91299303944,12.77,61471.0,5,1,3,7,2,2
Louisiana,LA,St. John the Baptist,39864,71.4,44.3,1.36558139535,12.77,49045.0,3,1,3,7,2,4
Louisiana,LA,St. Landry,81773,69.9,52.52,10.285757853,12.77,49358.0,2,1,2,7,2,4
Louisiana,LA,St. Martin,51236,70.9,47.75,2.47305389222,12.77,46248.0,3,1,2,7,2,5
Louisiana,LA,St. Mary,47789,71.4,40.66,1.1754910333,12.77,49034.0,3,1,4,7,2,4
Louisiana,LA,St. Tammany,273263,70.5,47.5,14.4833389431,12.77,71361.0,1,1,2,7,2,1
Louisiana,LA,Tangipahoa,137048,69.7,50.67,35.9010079194,12.77,47076.0,2,1,2,7,2,5
Louisiana,LA,Tensas,3846,67.9,47.77,18.4978503869,12.77,50669.0,7,1,2,7,2,4
Louisiana,LA,Terrebonne,104786,72.1,36.43,1.0336978353,12.77,49612.0,2,1,4,7,2,4
Louisiana,LA,Union,20721,66.0,54.98,45.1868781095,12.77,49647.0,4,3,1,7,2,4
Louisiana,LA,Vermilion,56952,71.1,44.09,1.86736280826,12.77,46494.0,3,1,3,7,2,5
Louisiana,LA,Vernon,47247,69.3,52.11,76.5596561124,12.77,47307.0,3,1,2,6,2,5
Louisiana,LA,Washington,45025,69.3,55.64,62.193843594,12.77,42225.0,3,1,1,7,2,6
Louisiana,LA,Webster,35643,66.4,54.81,69.6335460346,12.77,49944.0,3,1,1,7,2,4
Louisiana,LA,West Baton Rouge,28034,70.8,50.25,4.59169054441,12.77,54404.0,4,1,2,7,2,3
Louisiana,LA,West Carroll,9475,66.7,42.82,29.0823170732,12.77,43241.0,6,1,3,7,2,6
Louisiana,LA,West Feliciana,15381,69.6,49.31,41.8532974428,12.77,45199.0,5,1,2,7,2,6
Louisiana,LA,Winn,13205,67.7,47.18,50.2259009669,12.77,47071.0,5,1,2,7,2,5
Maine,ME,Androscoggin,113023,47.4,62.13,105.086037365,14.34,49766.0,2,5,1,6,1,4
Maine,ME,Aroostook,67255,41.9,46.07,260.733498876,14.34,49883.0,2,2,3,4,1,4
Maine,ME,Cumberland,307451,47.5,60.94,86.0614244109,14.34,73972.0,1,5,1,6,1,1
Maine,ME,Franklin,30474,42.5,59.55,473.183772166,14.34,47206.0,4,2,1,2,1,5
Maine,ME,Hancock,56701,47.0,59.94,89.2537565164,14.34,60105.0,3,5,1,6,1,2
Maine,ME,Kennebec,125540,47.3,59.08,87.3919534413,14.34,53658.0,2,5,1,6,1,3
Maine,ME,Knox,41164,47.2,63.29,71.7146226415,14.34,59420.0,3,5,1,7,1,2
Maine,ME,Lincoln,36215,47.7,60.99,48.2077502691,14.34,59613.0,3,5,1,7,1,2
